Tªn UÈn Linh	Lo¹i h×nh chİnh	Lo¹i h×nh phô	Ph©n lo¹i chi tiÕt	NÆng	Gi¸	Ngò hµnh	Kh¶m n¹m tiªu hao (Vµng)	Phßng ngù (Néi, ngo¹i)	Thuéc tİnh hç trî 1	TrŞ sè Thuéc tİnh hç trî 1	Thuéc tİnh hç trî 2	TrŞ sè Thuéc tİnh hç trî 2	Sè trang bŞ	§¾ng cÊp yªu cÇu	Giíi tİnh yªu cÇu	ThÓ h×nh yªu cÇu	M«n ph¸i yªu cÇu	HiÖn h×nh nhá trªn giao diÖn	HiÖn h×nh lín trªn giao diÖn	ThuyÕt minh	Khi sö dông trang bŞ sÏ hiÓn thŞ tªn lo¹i h×nh	Khi vøt ra ngoµi sÏ hiÓn thŞ tªn	File gèc	§¸nh gi¸ ®¼ng cÊp	Cã/kh«ng thÓ giao dŞch (0 ®­îc,1 kh«ng ®­îc,)	Cã/kh«ng thÓ vøt (0 ®­îc; 1 kh«ng ®­îc)	L­u ph¸i	Cã/Kh«ng thÓ söa (0Cã/1Kh«ng)
¦ng 7-H	0	148	128	0	16000		800											\image\item\wenshi\emb_ring2a1.spr	\image\item\wenshi\emb_ring2a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo nãn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	5	2	1		1
Long 7-C	0	149	129	0	16000		800											\image\item\wenshi\emb_cap8a1.spr	\image\item\wenshi\emb_cap8a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo ¸o ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	5	2	1		1
Phông 7-C	0	149	130	0	16000		800											\image\item\wenshi\emb_cloth8a1.spr	\image\item\wenshi\emb_cloth8a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo ¸o ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	5	2	1		1
Hæ 7-C	0	149	131	0	16000		800											\image\item\wenshi\emb_shoe8a1.spr	\image\item\wenshi\emb_shoe8a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo ¸o ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	5	2	1		1
¦ng 7-C	0	149	132	0	16000		800											\image\item\wenshi\emb_ring8a1.spr	\image\item\wenshi\emb_ring8a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo ¸o ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	5	2	1		1
Long 7-T	0	150	125	0	16000		800											\image\item\wenshi\emb_cap11a1.spr	\image\item\wenshi\emb_cap11a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo quÇn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	5	2	1		1
Phông 7-T	0	150	126	0	16000		800											\image\item\wenshi\emb_cloth11a1.spr	\image\item\wenshi\emb_cloth11a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo quÇn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	5	2	1		1
Hæ 7-T	0	150	127	0	16000		800											\image\item\wenshi\emb_shoe11a1.spr	\image\item\wenshi\emb_shoe11a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo quÇn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	5	2	1		1
¦ng 7-T	0	150	128	0	16000		800											\image\item\wenshi\emb_ring11a1.spr	\image\item\wenshi\emb_ring11a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo quÇn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	5	2	1		1
																												
Long 8-H	0	148	129	0	18000		800											\image\item\wenshi\emb_cap3a1.spr	\image\item\wenshi\emb_cap3a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo nãn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	6	2	1		1
Phông 8-H	0	148	130	0	18000		800											\image\item\wenshi\emb_cloth3a1.spr	\image\item\wenshi\emb_cloth3a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo nãn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	6	2	1		1
Hæ 8-H	0	148	131	0	18000		800											\image\item\wenshi\emb_shoe3a1.spr	\image\item\wenshi\emb_shoe3a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo nãn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	6	2	1		1
¦ng 8-H	0	148	132	0	18000		800											\image\item\wenshi\emb_ring3a1.spr	\image\item\wenshi\emb_ring3a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo nãn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	6	2	1		1
Long 8-C	0	149	133	0	18000		800											\image\item\wenshi\emb_cap9a1.spr	\image\item\wenshi\emb_cap9a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo ¸o ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	6	2	1		1
Phông 8-C	0	149	134	0	18000		800											\image\item\wenshi\emb_cloth9a1.spr	\image\item\wenshi\emb_cloth9a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo ¸o ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	6	2	1		1
Hæ 8-C	0	149	135	0	18000		800											\image\item\wenshi\emb_shoe9a1.spr	\image\item\wenshi\emb_shoe9a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo ¸o ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	6	2	1		1
¦ng 8-C	0	149	136	0	18000		800											\image\item\wenshi\emb_ring9a1.spr	\image\item\wenshi\emb_ring9a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo ¸o ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	6	2	1		1
Long 8-T	0	150	129	0	18000		800											\image\item\wenshi\emb_cap12a1.spr	\image\item\wenshi\emb_cap12a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo quÇn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	6	2	1		1
Phông 8-T	0	150	130	0	18000		800											\image\item\wenshi\emb_cloth12a1.spr	\image\item\wenshi\emb_cloth12a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo quÇn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	6	2	1		1
Hæ 8-T	0	150	131	0	18000		800											\image\item\wenshi\emb_shoe12a1.spr	\image\item\wenshi\emb_shoe12a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo quÇn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	6	2	1		1
¦ng 8-T	0	150	132	0	18000		800											\image\item\wenshi\emb_ring12a1.spr	\image\item\wenshi\emb_ring12a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo quÇn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	6	2	1		1
																												
Long 9-H	0	148	133	0	20000		800											\image\item\wenshi\emb_cap16a1.spr	\image\item\wenshi\emb_cap16a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo nãn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	7	2	1		1
Phông 9-H	0	148	134	0	20000		800											\image\item\wenshi\emb_cloth16a1.spr	\image\item\wenshi\emb_cloth16a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo nãn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	7	2	1		1
Hæ 9-H	0	148	135	0	20000		800											\image\item\wenshi\emb_shoe16a1.spr	\image\item\wenshi\emb_shoe16a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo nãn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	7	2	1		1
¦ng 9-H	0	148	136	0	20000		800											\image\item\wenshi\emb_ring16a1.spr	\image\item\wenshi\emb_ring16a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo nãn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	7	2	1		1
Long 9-C	0	149	137	0	20000		800											\image\item\wenshi\emb_cap18a1.spr	\image\item\wenshi\emb_cap18a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo ¸o ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	7	2	1		1
Phông 9-C	0	149	138	0	20000		800											\image\item\wenshi\emb_cloth18a1.spr	\image\item\wenshi\emb_cloth18a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo ¸o ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	7	2	1		1
Hæ 9-C	0	149	139	0	20000		800											\image\item\wenshi\emb_shoe18a1.spr	\image\item\wenshi\emb_shoe18a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo ¸o ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	7	2	1		1
¦ng 9-C	0	149	140	0	20000		800											\image\item\wenshi\emb_ring18a1.spr	\image\item\wenshi\emb_ring18a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo ¸o ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	7	2	1		1
Long 9-T	0	150	133	0	20000		800											\image\item\wenshi\emb_cap19a1.spr	\image\item\wenshi\emb_cap19a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo quÇn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	7	2	1		1
Phông 9-T	0	150	134	0	20000		800											\image\item\wenshi\emb_cloth19a1.spr	\image\item\wenshi\emb_cloth19a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo quÇn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	7	2	1		1
Hæ 9-T	0	150	135	0	20000		800											\image\item\wenshi\emb_shoe19a1.spr	\image\item\wenshi\emb_shoe19a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo quÇn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	7	2	1		1
¦ng 9-T	0	150	136	0	20000		800											\image\item\wenshi\emb_ring19a1.spr	\image\item\wenshi\emb_ring19a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo quÇn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	7	2	1		1
																												
Long 10-H	0	148	137	0	22000		800											\image\item\wenshi\emb_cap16a1.spr	\image\item\wenshi\emb_cap16a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo nãn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
Phông 10-H	0	148	138	0	22000		800											\image\item\wenshi\emb_cloth16a1.spr	\image\item\wenshi\emb_cloth16a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo nãn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
Hæ 10-H	0	148	139	0	22000		800											\image\item\wenshi\emb_shoe16a1.spr	\image\item\wenshi\emb_shoe16a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo nãn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
¦ng 10-H	0	148	140	0	22000		800											\image\item\wenshi\emb_ring16a1.spr	\image\item\wenshi\emb_ring16a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo nãn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
Long 10-C	0	149	141	0	22000		800											\image\item\wenshi\emb_cap18a1.spr	\image\item\wenshi\emb_cap18a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo ¸o ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
Phông 10-C	0	149	142	0	22000		800											\image\item\wenshi\emb_cloth18a1.spr	\image\item\wenshi\emb_cloth18a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo ¸o ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
Hæ 10-C	0	149	143	0	22000		800											\image\item\wenshi\emb_shoe18a1.spr	\image\item\wenshi\emb_shoe18a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo ¸o ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
¦ng 10-C	0	149	144	0	22000		800											\image\item\wenshi\emb_ring18a1.spr	\image\item\wenshi\emb_ring18a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo ¸o ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
Long 10-T	0	150	137	0	22000		800											\image\item\wenshi\emb_cap19a1.spr	\image\item\wenshi\emb_cap19a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo quÇn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
Phông 10-T	0	150	138	0	22000		800											\image\item\wenshi\emb_cloth19a1.spr	\image\item\wenshi\emb_cloth19a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo quÇn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
Hæ 10-T	0	150	139	0	22000		800											\image\item\wenshi\emb_shoe19a1.spr	\image\item\wenshi\emb_shoe19a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo quÇn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
¦ng 10-T	0	150	140	0	22000		800											\image\item\wenshi\emb_ring19a1.spr	\image\item\wenshi\emb_ring19a0.spr	Cã thÓ uÈn linh thuéc tİnh vµo quÇn ngo¹i trang, cã thÓ trùc tiÕp uÈn linh thuéc tİnh vµom nh­ng kh«ng thÓ l­u tr÷.		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
																												
H-LiÖt Nham-Lv8	0	148	141	0	20000	0	300											\image\item\other\¶Ò»»È¯5a1.spr	\image\item\other\¶Ò»»È¯5a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang nãn, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
H-Ph¸ Kh«ng-Lv8	0	148	142	0	20000	0	300											\image\item\other\¶Ò»»È¯5a1.spr	\image\item\other\¶Ò»»È¯5a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang nãn, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
H-Tóy KiÕm-Lv8	0	148	143	0	20000	0	300											\image\item\other\¶Ò»»È¯5a1.spr	\image\item\other\¶Ò»»È¯5a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang nãn, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
H-TËt Phong-Lv8	0	148	144	0	20000	0	300											\image\item\other\¶Ò»»È¯5a1.spr	\image\item\other\¶Ò»»È¯5a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang nãn, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
H-TÊn Vò-Lv8	0	148	145	0	20000	0	300											\image\item\other\¶Ò»»È¯5a1.spr	\image\item\other\¶Ò»»È¯5a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang nãn, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
H-ThÇn Lùc-Lv8	0	148	146	0	20000	0	300											\image\item\other\¶Ò»»È¯5a1.spr	\image\item\other\¶Ò»»È¯5a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang nãn, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
H-Ng­ng ThÇn-Lv8	0	148	147	0	20000	0	300											\image\item\other\¶Ò»»È¯5a1.spr	\image\item\other\¶Ò»»È¯5a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang nãn, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
H-V« Gian-Lv8	0	148	148	0	20000	0	300											\image\item\other\¶Ò»»È¯5a1.spr	\image\item\other\¶Ò»»È¯5a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang nãn, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
H-V« Cùc-Lv8	0	148	149	0	20000	0	300											\image\item\other\¶Ò»»È¯5a1.spr	\image\item\other\¶Ò»»È¯5a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang nãn, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
H-Cuång NhÉn-Lv8	0	148	150	0	20000	0	300											\image\item\other\¶Ò»»È¯5a1.spr	\image\item\other\¶Ò»»È¯5a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang nãn, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
H-L¨ng NhuÖ-Lv8	0	148	151	0	20000	0	300											\image\item\other\¶Ò»»È¯5a1.spr	\image\item\other\¶Ò»»È¯5a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang nãn, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
H-Linh Viªn-Lv8	0	148	152	0	20000	0	300											\image\item\other\¶Ò»»È¯5a1.spr	\image\item\other\¶Ò»»È¯5a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang nãn, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
H-H¶i VËn-Lv8	0	148	153	0	20000	0	300											\image\item\other\¶Ò»»È¯5a1.spr	\image\item\other\¶Ò»»È¯5a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang nãn, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
H-H¶i T©m-Lv8	0	148	154	0	20000	0	300											\image\item\other\¶Ò»»È¯5a1.spr	\image\item\other\¶Ò»»È¯5a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang nãn, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
																												
C-LiÖt Nham-Lv8	0	149	145	0	20000	0	300											\image\item\other\¶Ò»»È¯6a1.spr	\image\item\other\¶Ò»»È¯6a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang ¸o, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
C-Ph¸ Kh«ng-Lv8	0	149	146	0	20000	0	300											\image\item\other\¶Ò»»È¯6a1.spr	\image\item\other\¶Ò»»È¯6a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang ¸o, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
C-Tóy KiÕm-Lv8	0	149	147	0	20000	0	300											\image\item\other\¶Ò»»È¯6a1.spr	\image\item\other\¶Ò»»È¯6a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang ¸o, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
C-TËt Phong-Lv8	0	149	148	0	20000	0	300											\image\item\other\¶Ò»»È¯6a1.spr	\image\item\other\¶Ò»»È¯6a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang ¸o, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
C-TÊn Vò-Lv8	0	149	149	0	20000	0	300											\image\item\other\¶Ò»»È¯6a1.spr	\image\item\other\¶Ò»»È¯6a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang ¸o, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
C-ThÇn Lùc-Lv8	0	149	150	0	20000	0	300											\image\item\other\¶Ò»»È¯6a1.spr	\image\item\other\¶Ò»»È¯6a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang ¸o, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
C-Ng­ng ThÇn-Lv8	0	149	151	0	20000	0	300											\image\item\other\¶Ò»»È¯6a1.spr	\image\item\other\¶Ò»»È¯6a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang ¸o, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
C-V« Gian-Lv8	0	149	152	0	20000	0	300											\image\item\other\¶Ò»»È¯6a1.spr	\image\item\other\¶Ò»»È¯6a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang ¸o, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
C-V« Cùc-Lv8	0	149	153	0	20000	0	300											\image\item\other\¶Ò»»È¯6a1.spr	\image\item\other\¶Ò»»È¯6a0.spr	ThÕ nµo lµ uÈn linh thuéc tİnh ngo¹i trang ¸o, cã thÓ uÈn linh trùc tiÕp hoÆc mang thuéc tİnh uÈn linh nµy l­u tr÷ trong Tñ ¸o		UÈn Linh	\script\item\cixiuwenshi.lua	8	2	1		1
