EnhanceID	SuccessRate	_type	Item_Count	Item_GDP	NeedMoney	Stuff_1_Need	Stuff_1_Count	Stuff_1_GDP	SampleItem_1	StuffName_1	Stuff_2_Need	Stuff_2_Count	Stuff_2_GDP	SampleItem_2	StuffName_2	Stuff_3_Need	Stuff_3_Count	Stuff_3_GDP	SampleItem_3	StuffName_3	Stuff_4_Need	Stuff_4_Count	Stuff_4_GDP	SampleItem_4	StuffName_4
1545	100	wushuangzhanshen	1	0;101;30651	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1546	100	wushuangzhanshen	1	0;101;30652	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1547	100	wushuangzhanshen	1	0;101;30653	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1548	100	wushuangzhanshen	1	0;101;30654	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1549	100	wushuangzhanshen	1	0;103;30651	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1550	100	wushuangzhanshen	1	0;103;30652	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1551	100	wushuangzhanshen	1	0;103;30653	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1552	100	wushuangzhanshen	1	0;103;30654	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1553	100	zhankuang	1	0;14;32217	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1554	100	zhankuang	1	0;2;32218	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1555	100	zhankuang	1	0;103;32169	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1556	100	zhankuang	1	0;103;32170	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1557	100	zhankuang	1	0;100;32169	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1558	100	zhankuang	1	0;100;32170	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1559	100	zhankuang	1	0;101;32169	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1560	100	zhankuang	1	0;101;32170	0	1	1	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1561	100	zhanqishashen	1	0;103;32372	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1562	100	zhanqishashen	1	0;101;32372	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1563	100	zhanqishashen	1	0;100;32372	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1561	100	zhanqishashen	1	0;103;32373	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1562	100	zhanqishashen	1	0;101;32373	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1563	100	zhanqishashen	1	0;100;32373	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1561	100	zhanqishashen	1	0;103;32374	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1562	100	zhanqishashen	1	0;101;32374	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1563	100	zhanqishashen	1	0;100;32374	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1561	100	zhanqishashen	1	0;103;32375	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1562	100	zhanqishashen	1	0;101;32375	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
1563	100	zhanqishashen	1	0;100;32375	0	1	10	2;1;30470	2;1;30470	V¹n N¨ng Phï															
