LineId	Name	GroupID	AttrId	AttrLv	Rate	AttrWorth	ConflictGroupID		Mở khóa:  đặc trưng=8:2		D:C:B=4:3:3
1915	Nội phòng %	114	13741	1	500	1000	544				
1916	Nội phòng %	114	13741	2	500	1000	544				
1917	Nội phòng %	114	13741	3	200	1000	544				
1918	Nội ngoại phòng %	114	13742	1	400	1000	544				
1919	Nội ngoại phòng %	114	13742	2	500	1000	544				
1920	Nội ngoại phòng %	114	13742	3	200	1000	544				
1921	Điểm hộ giáp ngoại phòng	114	13743	1	1500	1000	544				
1922	Điểm hộ giáp nội phòng	114	13744	1	1500	1000	544				
1923	Điểm hộ giáp nội ngoại phòng	114	13745	1	1500	1000	544				
1924	Chính thức-Trang bị Hào Hiệp-Trang sức-Thuộc tính ngẫu nhiên (Khác)---------------------										
1925	Sử dụng kỹ năng có tỷ lệ không có thời gian chờ	115	13759	1	400	1000	545				
1926	Tỷ lệ xuất chiêu tăng	115	13760	1	300	1000	546				
1927	Tỷ lệ xuất chiêu tăng	115	13760	2	100	1000	546				
1928	Tỷ lệ xuất chiêu tăng	115	13760	3	100	1000	546				
1929	Mật tịch cộng thêm tăng	115	13761	1	100	1000	547				
1930	Mật tịch cộng thêm tăng	115	13761	2	30	1000	547				
1931	Mật tịch cộng thêm tăng	115	13761	3	30	1000	547				
1932	Mật tịch cộng thêm tăng	115	13761	4	25	1000	547				
1933	Mật tịch cộng thêm tăng	115	13761	5	10	1000	547				
1934	Mật tịch cộng thêm tăng	115	13761	6	5	1000	547				
1935	Điểm thể lực	115	13762	3	400	1000	548				
1936	Nội lực %	115	13763	1	400	1000	549				
1937	Sát thương chuyển hóa thành nội lực 	115	13764	1	400	1000	550				
1938	Tăng né tránh	115	13765	1	400	1000	551				
1939	Sút ngắn động tác bị thương	115	13766	1	300	1000	552				
1940	Sút ngắn động tác bị thương	115	13766	4	200	1000	552				
1941	Dược hiệu kéo dài	115	13767	1	200	1000	553				
1942	Dược hiệu kéo dài	115	13767	2	300	1000	553				
1943	Dược hiệu kéo dài	115	13767	3	200	1000	553				
1944	Giảm nội lực tiêu hao	115	13768	1	400	1000	554				
1945	Đánh mạnh 	115	13755	1	200	1000	555				
1946	Đánh mạnh 	115	13755	2	300	1000	555				
1947	Đánh mạnh 	115	13755	3	200	1000	555				
1948	5 sao   Trang bị Hiệp Cốt   Thuộc tính trưởng thành 1----------------------------------------------										
1951	Động sát - Xanh lam	116	13792	1	3750	1000	556				
1952	Thân pháp - Xanh lam	116	13793	1	3750	1000	557				
1953	Động sát - Tím	116	13807	1	750	1000	556				
1954	Thân pháp - Tím	116	13808	1	750	1000	557				
1955	Động sát - Vàng	116	13822	1	500	1000	556				
1956	Thân pháp - Vàng	116	13823	1	500	1000	557				
1957	5 sao  Trang bị Hiệp Cốt  Thuộc tính trưởng thành 2----------------------------------------------										
1963	Nội công - Xanh lam	117	13796	1	2250	1000	558				
1964	Sức mạnh - Xanh lam	117	13794	1	1500	1000	559				
1965	Căn cốt - Xanh lam	117	13795	1	1500	1000	560				
1966	Tăng điểm sinh lực - Xanh lam	117	13797	1	1500	1000	561				
1967	Tăng tỷ lệ điểm sinh lực - Xanh lam	117	13798	1	750	1000	562				
1968	Nội công - Tím	117	13811	1	450	1000	558				
1969	Sức mạnh - Tím	117	13809	1	300	1000	559				
1970	Căn cốt - Tím	117	13810	1	300	1000	560				
1971	Tăng điểm sinh lực - Tím	117	13812	1	300	1000	561				
1972	Tăng tỷ lệ điểm sinh lực - Tím	117	13813	1	150	1000	562				
1973	Nội công - Vàng	117	13826	1	300	1000	558				
1974	Sức mạnh - Vàng	117	13824	1	200	1000	559				
1975	Căn cốt - Vàng	117	13825	1	200	1000	560				
1976	Tăng điểm sinh lực - Vàng	117	13827	1	200	1000	561				
1977	Tăng tỷ lệ điểm sinh lực - Vàng	117	13828	1	100	1000	562				
1978	5 sao trang bị Hiệp Cốt thuộc tính trưởng thành 3----------------------------------------------										
1985	Bạo kích - Xanh lam	118	13799	1	750	1000	563				
1987	Tăng điểm số ngoại công - Xanh lam	118	13801	1	2250	1000	565				
1988	Tăng điểm số nội công - Xanh lam	118	13802	1	2250	1000	566				
1989	Tăng điểm số nội ngoại - Xanh lam	118	13803	1	1500	1000	567				
1990	Toàn thuộc tính - Xanh lam	118	13804	1	750	1000	568				
1991	Bạo kích - Tím	118	13814	1	150	1000	563				
1993	Tăng điểm số ngoại công - Tím	118	13816	1	450	1000	565				
1994	Tăng điểm số nội công - Tím	118	13817	1	450	1000	566				
1995	Tăng điểm số nội ngoại - Tím	118	13818	1	300	1000	567				
1996	Toàn thuộc tính - Tím	118	13819	1	150	1000	568				
1997	Bạo kích - Vàng	118	13829	1	100	1000	563				
1999	Tăng điểm số ngoại công - Vàng	118	13831	1	300	1000	565				
2000	Tăng điểm số nội công - Vàng	118	13832	1	300	1000	566				
2001	Tăng điểm số nội ngoại - Vàng	118	13833	1	200	1000	567				
2002	Toàn thuộc tính - Vàng	118	13834	1	100	1000	568				
2003	5 sao Trang bị Hiệp Cốt Thuộc tính giải khóa 1----------------------------------------------										
2010	Phòng bộc - Xanh lam	119	13898	1	2250	1000	569				
2011	Giảm bộc - Xanh lam	119	13899	1	2250	1000	570				
2012	Hộ giáp ngoại phòng - Xanh lam	119	13900	1	750	1000	571				
2013	Hộ giáp nội phòng - Xanh lam	119	13901	1	750	1000	572				
2014	Hộ giáp nội ngoại phòng - Xanh lam	119	13902	1	750	1000	573				
2015	Điểm sinh lực- Xanh lam	119	13903	1	750	1000	574				
2016	Phòng bộc - Tím	119	13932	1	450	1000	569				
2017	Giảm bộc - Tím	119	13933	1	450	1000	570				
2018	Hộ giáp ngoại phòng - Tím	119	13934	1	150	1000	571				
2019	Hộ giáp nội phòng - Tím	119	13935	1	150	1000	572				
2020	Hộ giáp nội ngoại phòng - Tím	119	13936	1	150	1000	573				
2021	Điểm sinh lực - Tím	119	13937	1	150	1000	574				
2022	Phòng bộc - Vàng	119	13966	1	300	1000	569				
2023	Giảm bộc - Vàng	119	13967	1	300	1000	570				
2024	Hộ giáp ngoại phòng - Vàng	119	13968	1	100	1000	571				
2025	Hộ giáp nội phòng - Vàng	119	13969	1	100	1000	572				
2026	Hộ giáp nội ngoại phòng - Vàng	119	13970	1	100	1000	573				
2027	Điểm sinh lực - Vàng	119	13971	1	100	1000	574				
2028	5 sao Trang bị Hiệp Cốt  Thuộc tính giải khóa 2----------------------------------------------										
2031	Động sát - Xanh lam	120	13874	1	3750	1000	575				
2032	Thân pháp - Xanh lam	120	13872	1	3750	1000	576				
2033	Động sát - Tím	120	13908	1	750	1000	575				
2034	Thân pháp - Tím	120	13906	1	750	1000	576				
2035	Động sát - Vàng	120	13942	1	500	1000	575				
2036	Thân pháp - Vàng	120	13940	1	500	1000	576				
2037	5 sao Trang bị Hiệp Cốt  Thuộc tính giải khóa 3-1;2----------------------------------------------										
2045	Tăng sát thương - Xanh lam	121	13876	1	2250	1000	579				
2046	Công kích kèm độc - Xanh lam	121	13877	1	2250	1000	580				
2047	Sát thương độc trùng - Xanh lam	121	13878	1	3000	1000	581				
2050	Tăng sát thương - Tím	121	13910	1	450	1000	579				
2051	Công kích kèm độc - Tím	121	13911	1	450	1000	580				
2052	Sát thương độc trùng - Tím	121	13912	1	600	1000	581				
2055	Tăng sát thương - Vàng	121	13944	1	300	1000	579				
2056	Công kích kèm độc - Vàng	121	13945	1	300	1000	580				
2057	Sát thương độc trùng - Vàng	121	13946	1	400	1000	581				
2058	5 sao Trang bị Hiệp Cốt thuộc tính giải khóa 3-3----------------------------------------------										
2064	Tốc độ chạy - Xanh lam	122	13891	1	3000	1000	582				
2065	Phát huy Võ công- Xanh lam	122	13893	1	375	1000	583				
2066	Giảm nửa chịu thương - Xanh lam	122	13894	1	1500	1000	584				
2067	Xác suất chuẩn xác - Xanh lam	122	13895	1	1125	1000	585				
2068	Toàn thuộc tính - Xanh lam	122	13896	1	1500	1000	586				
2069	Tốc độ chạy -Tím	122	13925	1	600	1000	582				
2070	Phát huy Võ công - Tím	122	13927	1	75	1000	583				
2071	Giảm nửa chịu thương - Tím	122	13928	1	300	1000	584				
2072	Xác suất chuẩn xác - Tím	122	13929	1	225	1000	585				
2073	Toàn thuộc tính - Tím	122	13930	1	300	1000	586				
2074	Tốc độ chạy - Vàng	122	13959	1	400	1000	582				
2075	Phát huy Võ công - Vàng	122	13961	1	50	1000	583				
2076	Giảm nửa chịu thương - Vàng	122	13962	1	200	1000	584				
2077	Xác suất chuẩn xác - Vàng	122	13963	1	150	1000	585				
2078	Toàn thuộc tính - Vàng	122	13964	1	200	1000	586				
2079	5 sao Trang bị Qủy Phù Thuộc tính trưởng thành 1----------------------------------------------										
2082	Sức mạnh - Xanh lam	123	13794	1	3750	1000	587				
2083	Căn cốt - Xanh lam	123	13795	1	3750	1000	588				
2084	Sức mạnh - Tím	123	13809	1	750	1000	587				
2085	Căn cốt - Tím	123	13810	1	750	1000	588				
2086	Sức mạnh - Vàng	123	13824	1	500	1000	587				
2087	Căn cốt - Vàng	123	13825	1	500	1000	588				
2088	5 sao Trang bị Qủy Phù Thuộc tính trưởng thành 2----------------------------------------------										
2094	Nội công - Xanh lam	124	13796	1	2250	1000	589				
2095	Thân pháp - Xanh lam	124	13793	1	1500	1000	590				
2096	Động sát - Xanh lam	124	13792	1	1500	1000	591				
2097	Điểm sinh lực- Xanh lam	124	13797	1	1500	1000	592				
2098	Tỷ lệ điểm sinh lực - Xanh lam	124	13798	1	750	1000	593				
2099	Nội công - Tím	124	13811	1	450	1000	589				
2100	Thân pháp - Tím	124	13808	1	300	1000	590				
2101	Động sát - Tím	124	13807	1	300	1000	591				
2102	Điểm sinh lực - Tím	124	13812	1	300	1000	592				
2103	Tỷ lệ điểm sinh lực -Tím 	124	13813	1	150	1000	593				
2104	Nội công - Vàng	124	13826	1	300	1000	589				
2105	Thân pháp - Vàng	124	13823	1	200	1000	590				
2106	Động sát - Vàng	124	13822	1	200	1000	591				
2107	Điểm sinh lực - Vàng	124	13827	1	200	1000	592				
2108	Tỷ lệ điểm sinh lực - Vàng	124	13828	1	100	1000	593				
2109	5 sao Trang bị Qủy Phù Thuộc tính trưởng thành 3----------------------------------------------										
2116	Bạo kích - Xanh lam	125	13799	1	750	1000	594				
2118	Điểm ngoại công - Xanh lam	125	13801	1	2250	1000	596				
2119	Điểm nội công - Xanh lam	125	13802	1	2250	1000	597				
2120	Điểm nội ngoại công - Xanh lam	125	13803	1	1500	1000	598				
2121	Tăng điểm sinh lực - Xanh lam	125	13797	1	750	1000	599				
2122	Bạo kích - Tím	125	13814	1	150	1000	594				
2124	Điểm ngoại công -Tím	125	13816	1	450	1000	596				
2125	Điểm nội công -Tím	125	13817	1	450	1000	597				
2126	Điểm nội ngoại công - Tím	125	13818	1	300	1000	598				
2127	Tăng điểm sinh lực - Tím	125	13812	1	150	1000	599				
2128	Bạo kích - Vàng	125	13829	1	100	1000	594				
2130	Điểm ngoại công - Vàng	125	13831	1	300	1000	596				
2131	Điểm nội công - Vàng	125	13832	1	300	1000	597				
2132	Điểm nội ngoại công - Vàng	125	13833	1	200	1000	598				
2133	Tăng điểm sinh lực - Vàng	125	13827	1	100	1000	599				
2134	5 sao Trang bị Qủy Phù Thuộc tính giải khóa 1----------------------------------------------										
2141	Phòng bộc - Xanh lam	126	13898	1	2250	1000	600				
2142	Giảm bộc - Xanh lam	126	13899	1	2250	1000	601				
2143	Hộ giáp ngoại phòng - Xanh lam	126	13900	1	750	1000	602				
2144	Hộ giáp nội phòng - Xanh lam	126	13901	1	750	1000	603				
2145	Hộ giáp nội ngoại phòng - Xanh lam	126	13902	1	750	1000	604				
2146	Điểm sinh lực- Xanh lam	126	13903	1	750	1000	605				
2147	Phòng bộc - Tím	126	13932	1	450	1000	600				
2148	Giảm bộc - Tím	126	13933	1	450	1000	601				
2149	Hộ giáp ngoại phòng - Tím	126	13934	1	150	1000	602				
2150	Hộ giáp nội phòng - Tím	126	13935	1	150	1000	603				
2151	Hộ giáp nội ngoại phòng - Tím	126	13936	1	150	1000	604				
2152	Điểm sinh lực - Tím	126	13937	1	150	1000	605				
2153	Phòng bộc - Vàng	126	13966	1	300	1000	600				
2154	Giảm bộc - Vàng	126	13967	1	300	1000	601				
2155	Hộ giáp ngoại phòng - Vàng	126	13968	1	100	1000	602				
2156	Hộ giáp nội phòng - Vàng	126	13969	1	100	1000	603				
2157	Hộ giáp nội ngoại phòng - Vàng	126	13970	1	100	1000	604				
2158	Điểm sinh lực - Vàng	126	13971	1	100	1000	605				
2159	5 sao Trang bị Qủy Phù Thuộc tính giải khóa 2----------------------------------------------										
2163	Sức mạnh - Xanh lam	127	13871	1	3000	1000	606				
2164	Căn cốt - Xanh lam	127	13875	1	2250	1000	607				
2165	Tăng tỷ lệ điểm sinh lực - Xanh lam	127	13897	1	2250	1000	608				
2166	Sức mạnh - Tím	127	13905	1	600	1000	606				
2167	Căn cốt - Tím	127	13909	1	450	1000	607				
2168	Tăng tỷ lệ điểm sinh lực - Tím	127	13931	1	450	1000	608				
2169	Sức mạnh - Vàng	127	13939	1	400	1000	606				
2170	Căn cốt - Vàng	127	13943	1	300	1000	607				
2171	Tăng tỷ lệ điểm sinh lực - Vàng	127	13965	1	300	1000	608				
2172	5 sao Trang bị Qủy Phù Thuộc tính giải khóa 3-1;2----------------------------------------------										
2181	Giới hạn cao nhất ngoại công vũ khí - Xanh lam	128	13881	1	2250	1000	611				
2182	Giới hạn thấp nhất ngoại công vũ khí - Xanh lam	128	13882	1	2250	1000	612				
2183	Tỷ lệ ngoại công - Xanh lam	128	13885	1	1500	1000	613				
2184	Điểm tổng công kích ngoại công - Xanh lam	128	13883	1	1500	1000	614				
2187	Giới hạn cao nhất ngoại công vũ khí - Tím	128	13915	1	450	1000	611				
2188	Giới hạn thấp nhất ngoại công vũ khí - Tím	128	13916	1	450	1000	612				
2189	Tỷ lệ ngoại công - Tím	128	13919	1	300	1000	613				
2190	Điểm tổng công kích ngoại công - Tím	128	13917	1	300	1000	614				
2193	Giới hạn cao nhất ngoại công vũ khí - vàng 	128	13949	1	300	1000	611				
2194	Giới hạn thấp nhất ngoại công vũ khí - Vàng	128	13950	1	300	1000	612				
2195	Tỷ lệ ngoại công - Vàng	128	13953	1	200	1000	613				
2196	Điểm tổng công kích ngoại công - Vàng	128	13951	1	200	1000	614				
2197	5 sao Trang bị Qủy Phù Thuộc tính giải khóa 3-3----------------------------------------------										
2203	Tốc độ chạy - Xanh lam	129	13891	1	3000	1000	615				
2204	Phát huy Võ công- Xanh lam	129	13893	1	750	1000	616				
2205	Giảm nửa chịu thương - Xanh lam	129	13894	1	2625	1000	617				
2206	Xác suất chuẩn xác - Xanh lam	129	13895	1	1125	1000	618				
2208	Tốc độ chạy -Tím	129	13925	1	600	1000	615				
2209	Phát huy Võ công - Tím	129	13927	1	150	1000	616				
2210	Giảm nửa chịu thương - Tím	129	13928	1	525	1000	617				
2211	Xác suất chuẩn xác - Tím	129	13929	1	225	1000	618				
2213	Tốc độ chạy - Vàng	129	13959	1	400	1000	615				
2214	Phát huy Võ công - Vàng	129	13961	1	100	1000	616				
2215	Giảm nửa chịu thương - Vàng	129	13962	1	350	1000	617				
2216	Xác suất chuẩn xác - Vàng	129	13963	1	150	1000	618				
2218	5 sao Trang bị Đằng Vân Thuộc tính trưởng thành 1----------------------------------------------										
2221	Nội công - Xanh lam	130	13796	1	3750	1000	620				
2222	Căn cốt - Xanh lam	130	13795	1	3750	1000	621				
2223	Nội công - Tím	130	13811	1	750	1000	620				
2224	Căn cốt - Tím	130	13810	1	750	1000	621				
2225	Nội công - Vàng	130	13826	1	500	1000	620				
2226	Căn cốt - Vàng	130	13825	1	500	1000	621				
2227	5 sao Trang bị Đằng Vân Thuộc tính trưởng thành 2----------------------------------------------										
2233	Sức mạnh - Xanh lam	131	13794	1	2250	1000	622				
2234	Thân pháp - Xanh lam	131	13793	1	1500	1000	623				
2235	Động sát - Xanh lam	131	13792	1	1500	1000	624				
2236	Điểm sinh lực- Xanh lam	131	13797	1	1500	1000	625				
2237	Tỷ lệ điểm sinh lực - Xanh lam	131	13798	1	750	1000	626				
2238	Sức mạnh - Tím	131	13809	1	450	1000	622				
2239	Thân pháp - Tím	131	13808	1	300	1000	623				
2240	Động sát - Tím	131	13807	1	300	1000	624				
2241	Điểm sinh lực - Tím	131	13812	1	300	1000	625				
2242	Tỷ lệ điểm sinh lực -Tím 	131	13813	1	150	1000	626				
2243	Sức mạnh - Vàng	131	13824	1	300	1000	622				
2244	Thân pháp - Vàng	131	13823	1	200	1000	623				
2245	Động sát - Vàng	131	13822	1	200	1000	624				
2246	Điểm sinh lực - Vàng	131	13827	1	200	1000	625				
2247	Tỷ lệ điểm sinh lực - Vàng	131	13828	1	100	1000	626				
2248	5 sao Trang bị Đằng Vân Thuộc tính trưởng thành 3----------------------------------------------										
2255	Bạo kích - Xanh lam	132	13799	1	750	1000	627				
2257	Điểm ngoại công - Xanh lam	132	13801	1	2250	1000	629				
2258	Điểm nội công - Xanh lam	132	13802	1	2250	1000	630				
2259	Điểm nội ngoại công - Xanh lam	132	13803	1	1500	1000	631				
2260	Tăng điểm sinh lực - Xanh lam	132	13797	1	750	1000	632				
2261	Bạo kích - Tím	132	13814	1	150	1000	627				
2263	Điểm ngoại công -Tím	132	13816	1	450	1000	629				
2264	Điểm nội công -Tím	132	13817	1	450	1000	630				
2265	Điểm nội ngoại công - Tím	132	13818	1	300	1000	631				
2266	Tăng điểm sinh lực - Tím	132	13812	1	150	1000	632				
2267	Bạo kích - Vàng	132	13829	1	100	1000	627				
2269	Điểm ngoại công - Vàng	132	13831	1	300	1000	629				
2270	Điểm nội công - Vàng	132	13832	1	300	1000	630				
2271	Điểm nội ngoại công - Vàng	132	13833	1	200	1000	631				
2272	Tăng điểm sinh lực - Vàng	132	13827	1	100	1000	632				
