C¸c lo¹i ®¹o cô	§¹o cô cô thÓ	Ph©n lo¹i chi tiÕt	Thuéc tÝnh ngò hµnh	CÊp	Ng©n l­îng	Chän	Danh väng s­ m«n	 ®ång 	Ghi nhí giao ®Þch?	Tªn ®¹o cô (®Æt cuèi cïng, kh«ng ®äc theo tr×nh tù)
2	6	160	0	1	200000					BÝ kiÕp HuyÕt §Ønh C«ng
2	6	161	0	1	50000					BÝ kiÕp HuyÕt Cæ
2	6	162	0	1	300000					BÝ kiÕp H­¬ng Cæ
2	6	163	0	1	50000					BÝ kiÕp Thi Cæ
2	6	164	0	1	50000					BÝ kiÕp Yªu Cæ
2	6	165	0	1	50000					BÝ kiÕp T©m Cæ
2	6	166	0	1	50000					BÝ kiÕp V¹n Cæ Thùc Thiªn
2	6	167	0	1	50000					BÝ kiÕp HuyÔn Cæ
2	6	168	0	1	400000					BÝ kiÕp Tµm Cæ
2	6	169	0	1	2000000					YÕu quyÕt L«i TÕ (C«n L«n Thiªn S­)
2	6	170	0	1	2000000					Yªu quyÕt Ph«ng TÕ
2	6	171	0	1	2000000					Yªu quyÕt Thiªn L«i Phï
2	6	172	0	1	2000000					Yªu quyÕt B¨ng Phong QuyÕt
2	6	173	0	1	2000000					Yªu quyÕt Ngù Phong QuyÕt
2	6	174	0	1	2000000					Yªu quyÕt Cuån L«i Phï
2	6	175	0	1	2000000					Yªu quyÕt D­¬ng Sa QuyÕt
2	6	176	0	1	2000000					Yªu quyÕt Hèng L«i Phï
2	6	177	0	1	2000000					Yªu quyÕt Cang Phong QuyÕt
2	6	178	0	1	2000000					Yªu quyÕt B¹o L«i Phï
2	6	179	0	1	2000000					Yªu quyÕt Tiªu Phong L­u T¸n
2	6	180	0	1	2000000					Yªu quyÕt Ngò L«i ChÝnh Ph¸p
2	6	181	0	1	2000000					Yªu quyÕt V¹n L«i To¸i Tinh
2	6	182	0	1	2000000					Yªu quyÕt HuyÒn Phong TriÒn ý
2	6	183	0	1	2000000					Yªu quyÕt Th¸nh Háa §ao Ph¸p (Minh Gi¸o Th¸nh ChiÕn)
2	6	184	0	1	2000000					Yªu quyÕt Kim L­ Hé ThÓ
2	6	185	0	1	2000000					Yªu quyÕt LiÖt Diªm Tr¶m
2	6	186	0	1	2000000					Yªu quyÕt SÝ Diªm KÝch
2	6	187	0	1	2000000					Yªu quyÕt Thiªn KiÕp PhÇn
2	6	188	0	1	2000000					Yªu quyÕt Ng­ng Háa BÝch
2	6	189	0	1	2000000					Yªu quyÕt Cuång DiÖm B«n
2	6	190	0	1	2000000					Yªu quyÕt ChÝch Phong Toµn
2	6	191	0	1	2000000					Yªu quyÕt B¸ Hoµng §o¹n
2	6	192	0	1	2000000					Yªu quyÕt KhÝ Hãa Du Long
2	6	193	0	1	2000000					Yªu quyÕt D­¬ng Diªm B¹o
2	6	194	0	1	2000000					Yªu quyÕt B¹o S¸t KiÕp
2	6	195	0	1	2000000					Yªu quyÕt Minh Quang Bót Ph¸p (Minh Gi¸o TrËn Binh)
2	6	196	0	1	2000000					Yªu quyÕt Kim Táa TrËn
2	6	197	0	1	2000000					Yªu quyÕt YÕn Kú LÖnh
2	6	198	0	1	2000000					Yªu quyÕt HuyÒn Thñy TrËn
2	6	199	0	1	2000000					Yªu quyÕt Phong Binh LÖnh
2	6	200	0	1	2000000					Yªu quyÕt Bµn Méc TrËn
2	6	201	0	1	2000000					Yªu quyÕt TÊn ¶nh LÖnh
2	6	202	0	1	2000000					Yªu quyÕt Cµn Kh«n NghÞ ChuyÓn
2	6	203	0	1	2000000					Yªu quyÕt NghiÖp Háa TrËn
2	6	204	0	1	2000000					Yªu quyÕt Thæ Lao TrËn
2	6	205	0	1	2000000					Yªu quyÕt Ngò Linh T¸n Nguyªn
2	6	206	0	1	2000000					Yªu quyÕt Ngò Linh Quy Nguyªn
2	6	207	0	1	2000000					Yªu quyÕt §o¹n Cèt Tr¶o (Minh Gi¸o HuyÕt Nh©n)
2	6	208	0	1	2000000					Yªu quyÕt Phï Th­¬ng Ên
2	6	209	0	1	2000000					Yªu quyÕt Thanh Dùc Bé Ph¸p
2	6	210	0	1	2000000					Yªu quyÕt Bµng HuyÕt Ên
2	6	211	0	1	2000000					Yªu quyÕt KhÊp HuyÕt Ên
2	6	212	0	1	2000000					Yªu quyÕt Hµn HuyÕt Ên
2	6	213	0	1	2000000					Yªu quyÕt XÝch Cèt Ên
2	6	214	0	1	2000000					Yªu quyÕt Truy Hån Ên
2	6	215	0	1	2000000					Yªu quyÕt S¸t Kinh Trao
2	6	216	0	1	2000000					Yªu quyÕt Hµn B¨ng HuyÕt Ch­¬ng
2	6	217	0	1	2000000					Yªu quyÕt Hãa HuyÕt Ên
2	6	218	0	1	2000000					Yªu quyÕt VËn Th­¬ng Ên
0	13	1	0	1	1104					B¹ch Vò (Vò Tiªn)
0	13	2	0	1	2652					Nh¹n Vò
0	12	1	0	1	1104					§o·n Tiªu (Linh N÷)
0	12	2	0	1	2652					Méc Tiªu
0	100	201	0	1	4000					Hµnh gi¶ phôc (ThiÕu L©m th­îng trang 1)
0	100	202	0	1	4000					Hµnh Gi¶ phôc
0	100	301	0	1	4000					Khæ Hµnh bµo
0	100	302	0	1	4000					Khæ Hµnh bµo
0	100	401	0	1	4000					Sa Di Phôc
0	100	402	0	1	4000					Sa Di Phôc
0	100	211	0	1	90000		150			Hçn nguyªn phôc (ThiÕu L©m th­îng trang 2)
0	100	212	0	1	90000		150			Hçn Nguyªn phôc
0	100	311	0	1	90000		150			ThiÒn Tu bµo
0	100	312	0	1	90000		150			ThiÒn Tu bµo
0	100	411	0	1	90000		150			§Êu T¨ng phôc
0	100	412	0	1	90000		150			§Êu T¨ng phôc
0	103	211	0	1	90000		150			Hçn nguyªn m·o (ThiÕu L©m m·o 2)
0	103	212	0	1	90000		150			Hçn Nguyªn m·o
0	103	311	0	1	90000		150			ThiÒn Tu m·o
0	103	312	0	1	90000		150			ThiÒn Tu m·o
0	103	411	0	1	90000		150			§Êu T¨ng m·o
0	103	412	0	1	90000		150			§Êu T¨ng m·o
0	101	211	0	1	90000		150			Hçn nguyªn trang (ThiÕu L©m h¹ trang 2)
0	101	212	0	1	90000		150			Hçn Nguyªn trang
0	101	311	0	1	90000		150			ThiÒn Tu phôc
0	101	312	0	1	90000		150			ThiÒn Tu phôc
0	101	411	0	1	90000		150			§Êu T¨ng phôc
0	101	412	0	1	90000		150			§Êu T¨ng phôc
0	100	221	0	1			1000			Phôc ma kim cang kh¶i (ThiÕu L©m th­îng trang 3)
0	100	222	0	1			1000			ChiÕn ý kh¶i gi¸p
0	100	321	0	1			1000			ThiÒn TÞnh bµo
0	100	322	0	1			1000			ThiÒn TÞnh bµo
0	100	421	0	1			1000			§Èu KhÝ ChiÕn y
0	100	422	0	1			1000			§Èu KhÝ ChiÕn y
0	3	221	0	1			1000			Phôc ma kim cang ®ao (ThiÕu L©m vò khÝ 3)
0	3	222	0	1			1000			§¹t Ma Kim Cang_ChiÕn ý ®ao
0	5	221	0	1			1000			§¹t Ma Kim Cang_ChiÕn ý C«n
0	5	222	0	1			1000			§¹t Ma Kim Cang_ChiÕn ý C«n
0	8	321	0	1			1000			TruyÒn Kinh  ThiÒn TÞnh Tr­îng
0	8	322	0	1			1000			TruyÒn Kinh  ThiÒn TÞnh Tr­îng
0	0	421	0	1			1000			Hé Ph¸p La H¸n_§Êu KhÝ Thñ
0	0	422	0	1			1000			Hé Ph¸p La H¸n_§Êu KhÝ Thñ
0	100	601	0	1	4000					Trang kh¸ch phôc (§­êng M«n th­îng trang 1)
0	100	602	0	1	4000					Trang kh¸ch phôc
0	100	603	0	1	4000					Trang kh¸ch phôc
0	100	604	0	1	4000					Trang kh¸ch phôc
0	100	611	0	1	90000		150			Hé vÖ phôc (§­êng M«n th­îng trang 2)
0	100	612	0	1	90000		150			Hé VÖ phôc
0	100	613	0	1	90000		150			Hé VÖ phôc
0	100	614	0	1	90000		150			Hé VÖ phôc
0	103	611	0	1	90000		150			Hé vÖ m·o (§­êng M«n m·o 2)
0	103	612	0	1	90000		150			Hé VÖ m·o
0	103	613	0	1	90000		150			Hé VÖ m·o
0	103	614	0	1	90000		150			Hé VÖ m·o
0	101	611	0	1	90000		150			Hé vÖ trang (§­êng M«n h¹ trang 2)
0	101	612	0	1	90000		150			Hé VÖ phôc
0	101	613	0	1	90000		150			Hé VÖ phôc
0	101	614	0	1	90000		150			Hé VÖ phôc
0	100	621	0	1			1000			BÝ §éc-Èn bÝ phôc (§­êng M«n th­îng trang 3)
0	100	622	0	1			1000			BÝ §éc y
0	100	623	0	1			1000			BÝ §éc y
0	100	624	0	1			1000			BÝ §éc y
0	1	621	0	1			1000			BÝ §éc-Èn bÝ tr©m (§­êng M«n vò khÝ 3)
0	1	622	0	1			1000			BÝ ®éc Ch©m
0	1	623	0	1			1000			BÝ ®éc Ch©m
0	1	624	0	1			1000			BÝ ®éc Ch©m
0	100	801	0	1	4000					Thanh t©m tè y (Nga Mi th­îng trang 1)
0	100	802	0	1	4000					Thanh T©m tè y
0	100	901	0	1	4000					T­ Khóc tè y
0	100	902	0	1	4000					T­ Khóc tè y
0	100	811	0	1	90000		150			Th¸i Vò tè y (Nga Mi th­îng trang 2)
0	100	812	0	1	90000		150			Th¸i Vò tè y
0	100	911	0	1	90000		150			Ph¹n ¢m tè y
0	100	912	0	1	90000		150			Ph¹n ¢m tè y
0	103	811	0	1	90000		150			Th¸i vò søc (Nga Mi m·o 2)
0	103	812	0	1	90000		150			Th¸i Vò
0	103	911	0	1	90000		150			Ph¹m ¢m
0	103	912	0	1	90000		150			Ph¹m ¢m
0	101	811	0	1	90000		150			Thai vò tó trang (Nga Mi h¹ trang 1)
0	101	812	0	1	90000		150			Th¸i Vò Tó phôc
0	101	911	0	1	90000		150			Ph¹n ¢m phôc
0	101	912	0	1	90000		150			Ph¹n ¢m phôc
0	100	821	0	1			1000			Tö Tróc Sø-Ph¸p v©n y (Nga Mi th­îng trang 3)
0	100	822	0	1			1000			Ph¸p V©n y
0	100	921	0	1			1000			Ph¸p ¢m y
0	100	922	0	1			1000			Ph¸p ¢m y
0	2	821	0	1			1000			Tö Tróc Sø-Ph¸p v©n kiÕm (Nga Mi vò khÝ 3)
0	2	822	0	1			1000			Tö Tróc Sø Ph¸p V©n KiÕm
0	10	921	0	1			1000			H¶i NguyÖt Sø Ph¸p ¢m CÇm
0	10	922	0	1			1000			H¶i NguyÖt Sø Ph¸p ¢m CÇm
0	100	1101	0	1	4000		0			ChÊp b¸t th­êng (C¸i Bang th­îng trang 1)
0	100	1102	0	1	4000		0			ChÊp B¸t Th­êng
0	100	1103	0	1	4000		0			ChÊp B¸t Th­êng
0	100	1104	0	1	4000		0			ChÊp B¸t Th­êng
0	100	1201	0	1	4000		0			KhiÕu Hoa y
0	100	1202	0	1	4000		0			KhiÕu Hoa y
0	100	1203	0	1	4000		0			KhiÕu Hoa y
0	100	1204	0	1	4000		0			KhiÕu Hoa y
0	100	1111	0	1	90000		150			Tõ Hiªn Th­êng (C¸i Bang th­îng trang 2)
0	100	1112	0	1	90000		150			Trõ Gian Th­êng
0	100	1113	0	1	90000		150			Trõ Gian Th­êng
0	100	1114	0	1	90000		150			Trõ Gian Th­êng
0	100	1211	0	1	90000		150			Trõng ¸c Th­êng
0	100	1212	0	1	90000		150			Trõng ¸c Th­êng
0	100	1213	0	1	90000		150			Trõng ¸c Th­êng
0	100	1214	0	1	90000		150			Trõng ¸c Th­êng
0	103	1111	0	1	90000		150			Tõ Hiªn C©n (C¸i Bang m·o 2)
0	103	1112	0	1	90000		150			Trõ Gian c©n
0	103	1113	0	1	90000		150			Trõ Gian c©n
0	103	1114	0	1	90000		150			Trõ Gian c©n
0	103	1211	0	1	90000		150			Trõng ¸c c©n
0	103	1212	0	1	90000		150			Trõng ¸c c©n
0	103	1213	0	1	90000		150			Trõng ¸c c©n
0	103	1214	0	1	90000		150			Trõng ¸c c©n
0	101	1111	0	1	90000		150			Tõ Hiªn Trang (C¸i Bang h¹ trang 2)
0	101	1112	0	1	90000		150			Trõ Gian phôc
0	101	1113	0	1	90000		150			Trõ Gian phôc
0	101	1114	0	1	90000		150			Trõ Gian phôc
0	101	1211	0	1	90000		150			Trõng ¸c phôc
0	101	1212	0	1	90000		150			Trõng ¸c phôc
0	101	1213	0	1	90000		150			Trõng ¸c phôc
0	101	1214	0	1	90000		150			Trõng ¸c phôc
0	100	1121	0	1			1000			Tø H¶i-Hµo khÝ phôc (C¸i Bang th­îng trang3)
0	100	1122	0	1			1000			Tø H¶i y
0	100	1123	0	1			1000			Tø H¶i y
0	100	1124	0	1			1000			Tø H¶i y
0	100	1221	0	1			1000			Tô NghÜa Th­êng
0	100	1222	0	1			1000			Tô NghÜa Th­êng
0	100	1223	0	1			1000			Tô NghÜa Th­êng
0	100	1224	0	1			1000			Tô NghÜa Th­êng
0	0	1121	0	1			1000			Tø H¶i-Hµo khÝ thñ (C¸i Bang vò khÝ 3)
0	0	1122	0	1			1000			Tø H¶i Y phôc
0	0	1123	0	1			1000			Tø H¶i Y phôc
0	0	1124	0	1			1000			Tø H¶i Y phôc
0	5	1221	0	1			1000			Tô NghÜa Bæng
0	5	1222	0	1			1000			Tô NghÜa Bæng
0	5	1223	0	1			1000			Tô NghÜa Bæng
0	5	1224	0	1			1000			Tô NghÜa Bæng
0	100	1401	0	1	4000					Thanh tu bµo (Vâ §ang th­îng trang 1)
0	100	1402	0	1	4000					Thanh Tu bµo
0	100	1403	0	1	4000					Thanh Tu bµo
0	100	1404	0	1	4000					Thanh Tu bµo
0	100	1501	0	1	4000					Thanh Phong bµo
0	100	1502	0	1	4000					Thanh Phong bµo
0	100	1503	0	1	4000					Thanh Phong bµo
0	100	1504	0	1	4000					Thanh Phong bµo
0	100	1411	0	1	90000		150			NhËp quan ph¸p bµo (Vâ §ang th­îng trang 2)
0	100	1412	0	1	90000		150			NhËp Qu¸n ph¸p bµo
0	100	1413	0	1	90000		150			NhËp Qu¸n ph¸p bµo
0	100	1414	0	1	90000		150			NhËp Qu¸n ph¸p bµo
0	100	1511	0	1	90000		150			ThiÓu D­¬ng Th­êng
0	100	1512	0	1	90000		150			ThiÓu D­¬ng Th­êng
0	100	1513	0	1	90000		150			ThiÓu D­¬ng Th­êng
0	100	1514	0	1	90000		150			ThiÓu D­¬ng Th­êng
0	103	1411	0	1	90000		150			NhËp quan ph¸p c©n (Vâ §ang m·o 2)
0	103	1412	0	1	90000		150			NhËp ThÊt c©n
0	103	1413	0	1	90000		150			NhËp ThÊt c©n
0	103	1414	0	1	90000		150			NhËp ThÊt c©n
0	103	1511	0	1	90000		150			ThiÓu D­¬ng c©n
0	103	1512	0	1	90000		150			ThiÓu D­¬ng c©n
0	103	1513	0	1	90000		150			ThiÓu D­¬ng c©n
0	103	1514	0	1	90000		150			ThiÓu D­¬ng c©n
0	101	1411	0	1	90000		150			NhËp quan ph¸p trang (Vâ §ang h¹ trang 2)
0	101	1412	0	1	90000		150			NhËp Quan phôc
0	101	1413	0	1	90000		150			NhËp Quan phôc
0	101	1414	0	1	90000		150			NhËp Quan phôc
0	101	1511	0	1	90000		150			ThiÓu D­¬ng phôc
0	101	1512	0	1	90000		150			ThiÓu D­¬ng phôc
0	101	1513	0	1	90000		150			ThiÓu D­¬ng phôc
0	101	1514	0	1	90000		150			ThiÓu D­¬ng phôc
0	100	1421	0	1			1000			V« Ng·-Tø T­îng ph¸p bµo (Vâ §ang th­îng trang 3)
0	100	1422	0	1			1000			Tø T­îng ph¸p bµo
0	100	1423	0	1			1000			Tø T­îng ph¸p bµo
0	100	1424	0	1			1000			Tø T­îng ph¸p bµo
0	100	1521	0	1			1000			Linh Phong phôc
0	100	1522	0	1			1000			Linh Phong phôc
0	100	1523	0	1			1000			Linh Phong phôc
0	100	1524	0	1			1000			Linh Phong phôc
0	2	1421	0	1			1000			V« Ng·-Tø T­îng kiÕm (Vâ §ang vò khÝ 3)
0	2	1422	0	1			1000			Tø T­îng Ph¸p KiÕm
0	2	1423	0	1			1000			Tø T­îng Ph¸p KiÕm
0	2	1424	0	1			1000			Tø T­îng Ph¸p KiÕm
0	9	1521	0	1			1000			Linh Phong ThÝch
0	9	1522	0	1			1000			Linh Phong ThÝch
0	9	1523	0	1			1000			Linh Phong ThÝch
0	9	1524	0	1			1000			Linh Phong ThÝch
0	100	1701	0	1	4000					Khinh kþ gi¸p (D­¬n M«n th­îng trang 1)
0	100	1702	0	1	4000					Khinh Kþ gi¸p
0	100	1703	0	1	4000					Khinh Kþ gi¸p
0	100	1704	0	1	4000					Khinh Kþ gi¸p
0	100	1801	0	1	4000					Nâ thñ gi¸p
0	100	1802	0	1	4000					Nâ thñ gi¸p
0	100	1803	0	1	4000					Nâ thñ gi¸p
0	100	1804	0	1	4000					Nâ thñ gi¸p
0	100	1711	0	1	90000		150			HiÖu óy thiÕt gi¸p (D­¬n M«n th­îng trang 2)
0	100	1712	0	1	90000		150			HiÖu óy thiÕt gi¸p
0	100	1713	0	1	90000		150			HiÖu óy thiÕt gi¸p
0	100	1714	0	1	90000		150			HiÖu óy thiÕt gi¸p
0	100	1811	0	1	90000		150			§« óy thiÕt gi¸p
0	100	1812	0	1	90000		150			§« óy thiÕt gi¸p
0	100	1813	0	1	90000		150			§« óy thiÕt gi¸p
0	100	1814	0	1	90000		150			§« óy thiÕt gi¸p
0	103	1711	0	1	90000		150			HiÖu óy thiÕt kh«i (D­¬n M«n m·o 2)
0	103	1712	0	1	90000		150			HiÖu óy kh«i
0	103	1713	0	1	90000		150			HiÖu óy kh«i
0	103	1714	0	1	90000		150			HiÖu óy kh«i
0	103	1811	0	1	90000		150			§« óy kh«i
0	103	1812	0	1	90000		150			§« óy kh«i
0	103	1813	0	1	90000		150			§« óy kh«i
0	103	1814	0	1	90000		150			§« óy kh«i
0	101	1711	0	1	90000		150			HiÖu óy thiÕt trang (D­¬n M«n h¹ trang 2)
0	101	1712	0	1	90000		150			HiÖu óy ThiÕt phôc
0	101	1713	0	1	90000		150			HiÖu óy ThiÕt phôc
0	101	1714	0	1	90000		150			HiÖu óy ThiÕt phôc
0	101	1811	0	1	90000		150			§« óy ThiÕt phôc
0	101	1812	0	1	90000		150			§« óy ThiÕt phôc
0	101	1813	0	1	90000		150			§« óy ThiÕt phôc
0	101	1814	0	1	90000		150			§« óy ThiÕt phôc
0	100	1721	0	1			1000			PhÊn Vâ-Tinh kh¶i (D­¬n M«n th­îng trang 3)
0	100	1722	0	1			1000			Tinh Kh¶i gi¸p
0	100	1723	0	1			1000			Tinh Kh¶i gi¸p
0	100	1724	0	1			1000			Tinh Kh¶i gi¸p
0	100	1821	0	1			1000			PhÊn Uy T­íng Qu©n kh¶i gi¸p
0	100	1822	0	1			1000			PhÊn Uy T­íng Qu©n kh¶i gi¸p
0	100	1823	0	1			1000			PhÊn Uy T­íng Qu©n kh¶i gi¸p
0	100	1824	0	1			1000			PhÊn Uy T­íng Qu©n kh¶i gi¸p
0	6	1721	0	1			1000			PhÊn Vâ-ThÊu gi¸p th­¬ng (D­¬n M«n vò khÝ 3)
0	6	1722	0	1			1000			ThÊu Gi¸p Th­¬ng
0	6	1723	0	1			1000			ThÊu Gi¸p Th­¬ng
0	6	1724	0	1			1000			ThÊu Gi¸p Th­¬ng
0	4	1821	0	1			1000			Xuyªn Gi¸p cung
0	4	1822	0	1			1000			Xuyªn Gi¸p cung
0	4	1823	0	1			1000			Xuyªn Gi¸p cung
0	4	1824	0	1			1000			Xuyªn Gi¸p cung
0	100	2001	0	1	4000					§o¹t ph¸ch y (Ngò §éc th­îng trang 1)
0	100	2002	0	1	4000					§o¹t Ph¸ch y
0	100	2003	0	1	4000					§o¹t Ph¸ch y
0	100	2004	0	1	4000					§o¹t Ph¸ch y
0	100	2101	0	1	4000					§éc Tµm Y
0	100	2102	0	1	4000					§éc Tµm Y
0	100	2103	0	1	4000					§éc Tµm Y
0	100	2104	0	1	4000					§éc Tµm Y
0	100	2011	0	1	90000		150			Th«i mÖnh y (Ngò §éc th­îng trang 2)
0	100	2012	0	1	90000		150			Th«i MÖnh y
0	100	2013	0	1	90000		150			Th«i MÖnh y
0	100	2014	0	1	90000		150			Th«i MÖnh y
0	100	2111	0	1	90000		150			Thùc T©m Y
0	100	2112	0	1	90000		150			Thùc T©m Y
0	100	2113	0	1	90000		150			Thùc T©m Y
0	100	2114	0	1	90000		150			Thùc T©m Y
0	103	2011	0	1	90000		150			Th«i mÖnh diÖn (Ngò §éc m·o 2)
0	103	2012	0	1	90000		150			Th«i MÖnh diÖn
0	103	2013	0	1	90000		150			Th«i MÖnh diÖn
0	103	2014	0	1	90000		150			Th«i MÖnh diÖn
0	103	2111	0	1	90000		150			Thùc T©m diÖn
0	103	2112	0	1	90000		150			Thùc T©m diÖn
0	103	2113	0	1	90000		150			Thùc T©m diÖn
0	103	2114	0	1	90000		150			Thùc T©m diÖn
0	101	2011	0	1	90000		150			Th«i mÖnh trang(Ngò §éc h¹ trang 2)
0	101	2012	0	1	90000		150			Th«i MÖnh phôc
0	101	2013	0	1	90000		150			Th«i MÖnh phôc
0	101	2014	0	1	90000		150			Th«i MÖnh phôc
0	101	2111	0	1	90000		150			Thùc T©m phôc
0	101	2112	0	1	90000		150			Thùc T©m phôc
0	101	2113	0	1	90000		150			Thùc T©m phôc
0	101	2114	0	1	90000		150			Thùc T©m phôc
0	100	2021	0	1			1000			H¾c V« Th­êng-M·nh y (Ngò §éc th­îng trang 3)
0	100	2022	0	1			1000			H¾c V« Th­êng M·nh §éc y
0	100	2023	0	1			1000			H¾c V« Th­êng M·nh §éc y
0	100	2024	0	1			1000			H¾c V« Th­êng M·nh §éc y
0	100	2121	0	1			1000			B¹ch V« Th­êng Ngôy §éc Y
0	100	2122	0	1			1000			B¹ch V« Th­êng Ngôy §éc Y
0	100	2123	0	1			1000			B¹ch V« Th­êng Ngôy §éc Y
0	100	2124	0	1			1000			B¹ch V« Th­êng Ngôy §éc Y
0	7	2021	0	1			1000			H¾c V« Th­êng-M·nh ®ao (Ngò §éc vu khÝ 3)
0	7	2022	0	1			1000			H¾c V« Th­êng M·nh §éc ®ao
0	7	2023	0	1			1000			H¾c V« Th­êng M·nh §éc ®ao
0	7	2024	0	1			1000			H¾c V« Th­êng M·nh §éc ®ao
0	11	2121	0	1			1000			B¹ch V« Th­êng Quû §éc Tr¶o
0	11	2122	0	1			1000			B¹ch V« Th­êng Quû §éc Tr¶o
0	11	2123	0	1			1000			B¹ch V« Th­êng Quû §éc Tr¶o
0	11	2124	0	1			1000			B¹ch V« Th­êng Quû §éc Tr¶o
0	200	44	0	1	20000					Roi ngùa
0	200	45	0	1	350000					Roi ®µo méc
0	200	46	0	1	2000000					Roi tinh chÕ
0	200	47	0	1	20000000					Roi tö kim
0	105	1	0	1	100000					Hång T«ng m·
0	105	2	0	1	100000					Hoµng T«ng m·
0	105	3	0	1	100000					B¹ch T«ng m·
0	105	4	0	1	100000					H¾c T«ng m·
0	105	5	0	1	1000000					XÝch Ký
0	105	6	0	1	1000000					Hoµng Ký
0	105	7	0	1	1000000					B¹ch Ký
0	105	8	0	1	1000000					H¾c Ký
0	105	9	0	1	10000000					§Þch L­
0	105	10	0	1	10000000					Tr¶o Hoµng Phi §iÖn
0	105	11	0	1	10000000					TuyÖt ¶nh
0	105	12	0	1	10000000					XÝch Thè
0	105	13	0	1	10000000					¤ §Ò §¹p TuyÕt
0	105	14	0	1	10000000					ChiÕu D¹ Ngäc S­ Tö
0	105	15	0	1	10000000					Kim Gi¸p B¹ch Dùc
0	105	16	0	1	100000000					Kim Gi¸p ¤ Chuy
0	111	1	0	1	100000000					Lôc §¹i Long Ch©u
0	111	2	0	1	100000000					Niªn thó
0	111	3	0	1	100000000					TuÇn Léc
2	95	35	0	1	1000		30			Thiªn S­ LÖnh 1
2	95	36	0	1	10000		120			Thiªn S­ LÖnh 2
2	95	37	0	1	1000		30			B¸ch Hoa LÖnh 1
2	95	38	0	1	10000		120			B¸ch Hoa LÖnh 2
2	95	39	0	1	1000		30			H­¬ng La LÖnh
2	95	40	0	1	10000		120			H­¬ng La LÖnh 2
2	95	41	0	1	1000		30			NhËt NguyÖt LÖnh 1
2	95	42	0	1	10000		120			NhËt NguyÖt LÖnh 2
2	95	43	0	1	1000		30			¸m Hµnh LÖnh 1
2	95	44	0	1	10000		120			¸m Hµnh LÖnh 2
2	95	45	0	1	1000		30			Ngò Hµnh LÖnh 1
2	95	46	0	1	10000		120			Ngò Hµnh LÖnh 2
2	97	6	0	1	1000					Thiªn H­¬ng Hoa
2	97	7	0	1	1000					Thanh L­îng Th¶o
2	97	8	0	1	1000					TriÒu Thiªn Tiªu
2	97	9	0	1	100					QuÕ Hoa Ng­
2	97	10	0	1	10					Hång S¬n Qu¶
2	6	219	0	1	2000000					YÕu quyÕt Khëi Vò (Thóy Yªn Vò Tiªn)
2	6	220	0	1	2000000					YÕu quyÕt Linh Miªu VËn
2	6	221	0	1	2000000					YÕu quyÕt Vò V©n T©m Ph¸p
2	6	222	0	1	2000000					YÕu quyÕt MÞ Hoa
2	6	223	0	1	2000000					YÕu quyÕt §o¹n V©n
2	6	224	0	1	2000000					YÕu quyÕt Thu NguyÖt Vò
2	6	225	0	1	2000000					YÕu quyÕt Thiªn L¹i T©m Kinh
2	6	226	0	1	2000000					YÕu quyÕt §iÖp Uyªn
2	6	227	0	1	2000000					YÕu quyÕt Thiªn Háa DiÖm D­¬ng
2	6	228	0	1	2000000					§¹p V©n X¶o Bé QuyÕt YÕu
2	6	229	0	1	2000000					YÕu quyÕt Méng Xµ
2	6	230	0	1	2000000					YÕu quyÕt L¹c Hoa QuyÕt (Thóy Yªn Linh N÷)
2	6	231	0	1	2000000					YÕu quyÕt §µo Hoa Ch­¬ng
2	6	232	0	1	2000000					YÕu quyÕt B¸ch Hoa T©m Kinh
2	6	233	0	1	2000000					YÕu quyÕt Táa T©m QuyÕt
2	6	234	0	1	2000000					YÕu quyÕt Hoµn ThÇn ThuËt
2	6	235	0	1	2000000					YÕu quyÕt Linh §éng QuyÕt
2	6	236	0	1	2000000					YÕu quyÕt Mª X¶o QuyÕt
2	6	237	0	1	2000000					YÕu quyÕt Tiªn L­ H­¬ng
2	6	238	0	1	2000000					YÕu quyÕt B¸ch §iÖp Nghinh H­¬ng
2	6	239	0	1	2000000					YÕu quyÕt §iÖp LuyÕn Hoa
2	6	240	0	1	2000000					YÕu quyÕt Ngäc Long Xuyªn NguyÖt
1	5	112	0	1	600					C«n L«n thæ ®Þa phï
1	5	113	0	1	600					Minh Gi¸o thæ ®Þa phï
1	5	114	0	1	600					Thóy Yªn thæ ®Þa phï
2	97	11	0	1	100					HuÊn luyÖn tiªu (dïng ®Ó huÊn luyÖn tiÓu §iªu)
2	97	12	0	1	100					MËt qu¶ (qu¶ ngät th­ëng khi huÊn luyÖn tiÓu §iªu)
2	20	1	0	1	100000					§iªu mµu th¾ng
2	20	2	0	1	100000					V«i §iªu
2	20	3	0	1	100000					Kim §iªu
2	20	4	0	1	100000					Tö §iªu
2	20	5	0	1	100000					Hång §iªu
2	1	553	0	1	800000					R­¬ng lÔ phôc chñ h«n
2	1	552	0	1	5000000					R­¬ng y phôc (h«n lÔ)
2	1	551	0	1	5000000					R­¬ng trang søc (h«n lÔ)
2	1	556	0	1	300000					Tói kÑo
2	1	538	0	1	1000000					Hoµng Kim §¹i Hång Bao (trèng)
2	1	536	0	1	300000					Tö Kim Hång Bao (trèng)
2	1	554	0	1	300000					Ph¸o hoa
2	1	558	0	1	200000					Bao ph¸o
2	1	557	0	1	900000					H«n kh¸nh lÔ hoa bao
2	1	555	0	1	300000					XuÊt hån qu¶
