Sè trang bŞ	Tªn trang bŞ	Sè hiÖu thuéc tİnh 1: 	§¼ng cÊp thuéc tİnh 1: 	Sè hiÖu thuéc tİnh 2: 	§¼ng cÊp thuéc tİnh 2: 	Sè hiÖu thuéc tİnh 3: 	§¼ng cÊp thuéc tİnh 3: 	Sè hiÖu thuéc tİnh 4: 	§¼ng cÊp thuéc tİnh 4: 	Sè hiÖu thuéc tİnh 5: 	§¼ng cÊp thuéc tİnh 5: 	M· sè 6 thuéc tİnh 	§»ng cÊp 6 thuéc tİnh	M· sè 7 thuéc tİnh 	§»ng cÊp 7 thuéc tİnh	M· sè 8 thuéc tİnh 	§»ng cÊp 8 thuéc tİnh	Mµu s¾c trang bŞ
31826	Tèng_Háa Phông T­íng Qu©n KiÕm (S¬ CÊp)																	<color=Gold>
31827	Tèng_Háa Phông T­íng Qu©n §ao (S¬ CÊp)																	<color=Gold>
31828	Tèng_Háa Phông T­íng Qu©n Bót (S¬ CÊp)																	<color=Gold>
31829	Tèng_Háa Phông T­íng Qu©n Tr¶o (S¬ CÊp)																	<color=Gold>
31830	Tèng_Háa Phông T­íng Qu©n PhiÕn (S¬ CÊp)																	<color=Gold>
31831	Tèng_Háa Phông T­íng Qu©n §Şch (S¬ CÊp)																	<color=Gold>
31832	Tèng_Háa Phông T­íng Qu©n §ao (Trung CÊp)																	<color=Gold>
31833	Tèng_Háa Phông T­íng Qu©n Tr­îng (Trung CÊp)																	<color=Gold>
31834	Tèng_Háa Phông T­íng Qu©n Thñ (Trung CÊp)																	<color=Gold>
31835	Tèng_Háa Phông T­íng Qu©n Ch©m (Trung CÊp)																	<color=Gold>
31836	Tèng_Háa Phông T­íng Qu©n KiÕm (Trung CÊp)																	<color=Gold>
31837	Tèng_Háa Phông T­íng Qu©n CÇm (Trung CÊp)																	<color=Gold>
31838	Tèng_Háa Phông T­íng Qu©n Thñ (Trung CÊp)																	<color=Gold>
31839	Tèng_Háa Phông T­íng Qu©n C«n (Trung CÊp)																	<color=Gold>
31840	Tèng_Háa Phông T­íng Qu©n KiÕm (Trung CÊp)																	<color=Gold>
31841	Tèng_Háa Phông T­íng Qu©n Bót (Trung CÊp)																	<color=Gold>
31842	Tèng_Háa Phông T­íng Qu©n Th­¬ng (Trung CÊp)																	<color=Gold>
31843	Tèng_Háa Phông T­íng Qu©n Cung (Trung CÊp)																	<color=Gold>
31844	Tèng_Háa Phông T­íng Qu©n §ao (Trung CÊp)																	<color=Gold>
31845	Tèng_Háa Phông T­íng Qu©n Tr¶o (Trung CÊp)																	<color=Gold>
31846	Tèng_Háa Phông T­íng Qu©n KiÕm (Trung CÊp)																	<color=Gold>
31847	Tèng_Háa Phông T­íng Qu©n §ao (Trung CÊp)																	<color=Gold>
31848	Tèng_Háa Phông T­íng Qu©n Bót (Trung CÊp)																	<color=Gold>
31849	Tèng_Háa Phông T­íng Qu©n Tr¶o (Trung CÊp)																	<color=Gold>
31850	Tèng_Háa Phông T­íng Qu©n PhiÕn (Trung CÊp)																	<color=Gold>
31851	Tèng_Háa Phông T­íng Qu©n §Şch (Trung CÊp)																	<color=Gold>
31852	Tèng_Háa Phông Nguyªn So¸i §ao (S¬ CÊp)																	<color=Gold>
31853	Tèng_Háa Phông Nguyªn So¸i Tr­îng (S¬ CÊp)																	<color=Gold>
31854	Tèng_Háa Phông Nguyªn So¸i Thñ (S¬ CÊp)																	<color=Gold>
31855	Tèng_Háa Phông Nguyªn So¸i Ch©m (S¬ CÊp)																	<color=Gold>
31856	Tèng_Háa Phông Nguyªn So¸i KiÕm (S¬ CÊp)																	<color=Gold>
31857	Tèng_Háa Phông Nguyªn So¸i CÇm (S¬ CÊp)																	<color=Gold>
31858	Tèng_Háa Phông Nguyªn So¸i Thñ (S¬ CÊp)																	<color=Gold>
31859	Tèng_Háa Phông Nguyªn So¸i C«n (S¬ CÊp)																	<color=Gold>
31860	Tèng_Háa Phông Nguyªn So¸i KiÕm (S¬ CÊp)																	<color=Gold>
31861	Tèng_Háa Phông Nguyªn So¸i Bót (S¬ CÊp)																	<color=Gold>
31862	Tèng_Háa Phông Nguyªn So¸i Th­¬ng (S¬ CÊp)																	<color=Gold>
31863	Tèng_Háa Phông Nguyªn So¸i Cung (S¬ CÊp)																	<color=Gold>
31864	Tèng_Háa Phông Nguyªn So¸i §ao (S¬ CÊp)																	<color=Gold>
31865	Tèng_Háa Phông Nguyªn So¸i Tr¶o (S¬ CÊp)																	<color=Gold>
31866	Tèng_Háa Phông Nguyªn So¸i KiÕm (S¬ CÊp)																	<color=Gold>
31867	Tèng_Háa Phông Nguyªn So¸i §ao (S¬ CÊp)																	<color=Gold>
31868	Tèng_Háa Phông Nguyªn So¸i Bót (S¬ CÊp)																	<color=Gold>
31869	Tèng_Háa Phông Nguyªn So¸i Tr¶o (S¬ CÊp)																	<color=Gold>
31870	Tèng_Háa Phông Nguyªn So¸i PhiÕn (S¬ CÊp)																	<color=Gold>
31871	Tèng_Háa Phông Nguyªn So¸i §Şch (S¬ CÊp)																	<color=Gold>
31872	Tèng_Háa Phông Nguyªn So¸i §ao (Trung CÊp)																	<color=Gold>
31873	Tèng_Háa Phông Nguyªn So¸i Tr­îng (Trung CÊp)																	<color=Gold>
31874	Tèng_Háa Phông Nguyªn So¸i Thñ (Trung CÊp)																	<color=Gold>
31875	Tèng_Háa Phông Nguyªn So¸i Ch©m (Trung CÊp)																	<color=Gold>
31876	Tèng_Háa Phông Nguyªn So¸i KiÕm (Trung CÊp)																	<color=Gold>
31877	Tèng_Háa Phông Nguyªn So¸i CÇm (Trung CÊp)																	<color=Gold>
31878	Tèng_Háa Phông Nguyªn So¸i Thñ (Trung CÊp)																	<color=Gold>
31879	Tèng_Háa Phông Nguyªn So¸i C«n (Trung CÊp)																	<color=Gold>
31880	Tèng_Háa Phông Nguyªn So¸i KiÕm (Trung CÊp)																	<color=Gold>
31881	Tèng_Háa Phông Nguyªn So¸i Bót (Trung CÊp)																	<color=Gold>
31882	Tèng_Háa Phông Nguyªn So¸i Th­¬ng (Trung CÊp)																	<color=Gold>
31883	Tèng_Háa Phông Nguyªn So¸i Cung (Trung CÊp)																	<color=Gold>
31884	Tèng_Háa Phông Nguyªn So¸i §ao (Trung CÊp)																	<color=Gold>
31885	Tèng_Háa Phông Nguyªn So¸i Tr¶o (Trung CÊp)																	<color=Gold>
31886	Tèng_Háa Phông Nguyªn So¸i KiÕm (Trung CÊp)																	<color=Gold>
31887	Tèng_Háa Phông Nguyªn So¸i §ao (Trung CÊp)																	<color=Gold>
31888	Tèng_Háa Phông Nguyªn So¸i Bót (Trung CÊp)																	<color=Gold>
31889	Tèng_Háa Phông Nguyªn So¸i Tr¶o (Trung CÊp)																	<color=Gold>
31890	Tèng_Háa Phông Nguyªn So¸i PhiÕn (Trung CÊp)																	<color=Gold>
31891	Tèng_Háa Phông Nguyªn So¸i §Şch (Trung CÊp)																	<color=Gold>
31892	Liªu_Háa Phông T­íng Qu©n §ao (S¬ CÊp)																	<color=Gold>
31893	Liªu_Háa Phông T­íng Qu©n Tr­îng (S¬ CÊp)																	<color=Gold>
31894	Liªu_Háa Phông T­íng Qu©n Thñ (S¬ CÊp)																	<color=Gold>
31895	Liªu_Háa Phông T­íng Qu©n Ch©m (S¬ CÊp)																	<color=Gold>
31896	Liªu_Háa Phông T­íng Qu©n KiÕm (S¬ CÊp)																	<color=Gold>
31897	Liªu_Háa Phông T­íng Qu©n CÇm (S¬ CÊp)																	<color=Gold>
31898	Liªu_Háa Phông T­íng Qu©n Thñ (S¬ CÊp)																	<color=Gold>
31899	Liªu_Háa Phông T­íng Qu©n C«n (S¬ CÊp)																	<color=Gold>
31900	Liªu_Háa Phông T­íng Qu©n KiÕm (S¬ CÊp)																	<color=Gold>
31901	Liªu_Háa Phông T­íng Qu©n Bót (S¬ CÊp)																	<color=Gold>
31902	Liªu_Háa Phông T­íng Qu©n Th­¬ng (S¬ CÊp)																	<color=Gold>
31903	Liªu_Háa Phông T­íng Qu©n Cung (S¬ CÊp)																	<color=Gold>
31904	Liªu_Háa Phông T­íng Qu©n §ao (S¬ CÊp)																	<color=Gold>
31905	Liªu_Háa Phông T­íng Qu©n Tr¶o (S¬ CÊp)																	<color=Gold>
31906	Liªu_Háa Phông T­íng Qu©n KiÕm (S¬ CÊp)																	<color=Gold>
31907	Liªu_Háa Phông T­íng Qu©n §ao (S¬ CÊp)																	<color=Gold>
31908	Liªu_Háa Phông T­íng Qu©n Bót (S¬ CÊp)																	<color=Gold>
31909	Liªu_Háa Phông T­íng Qu©n Tr¶o (S¬ CÊp)																	<color=Gold>
31910	Liªu_Háa Phông T­íng Qu©n PhiÕn (S¬ CÊp)																	<color=Gold>
31911	Liªu_Háa Phông T­íng Qu©n §Şch (S¬ CÊp)																	<color=Gold>
31912	Liªu_Háa Phông T­íng Qu©n §ao (Trung CÊp)																	<color=Gold>
31913	Liªu_Háa Phông T­íng Qu©n Tr­îng (Trung CÊp)																	<color=Gold>
31914	Liªu_Háa Phông T­íng Qu©n Thñ (Trung CÊp)																	<color=Gold>
31915	Liªu_Háa Phông T­íng Qu©n Ch©m (Trung CÊp)																	<color=Gold>
31916	Liªu_Háa Phông T­íng Qu©n KiÕm (Trung CÊp)																	<color=Gold>
31917	Liªu_Háa Phông T­íng Qu©n CÇm (Trung CÊp)																	<color=Gold>
31918	Liªu_Háa Phông T­íng Qu©n Thñ (Trung CÊp)																	<color=Gold>
31919	Liªu_Háa Phông T­íng Qu©n C«n (Trung CÊp)																	<color=Gold>
31920	Liªu_Háa Phông T­íng Qu©n KiÕm (Trung CÊp)																	<color=Gold>
31921	Liªu_Háa Phông T­íng Qu©n Bót (Trung CÊp)																	<color=Gold>
31922	Liªu_Háa Phông T­íng Qu©n Th­¬ng (Trung CÊp)																	<color=Gold>
31923	Liªu_Háa Phông T­íng Qu©n Cung (Trung CÊp)																	<color=Gold>
31924	Liªu_Háa Phông T­íng Qu©n §ao (Trung CÊp)																	<color=Gold>
31925	Liªu_Háa Phông T­íng Qu©n Tr¶o (Trung CÊp)																	<color=Gold>
31926	Liªu_Háa Phông T­íng Qu©n KiÕm (Trung CÊp)																	<color=Gold>
31927	Liªu_Háa Phông T­íng Qu©n §ao (Trung CÊp)																	<color=Gold>
31928	Liªu_Háa Phông T­íng Qu©n Bót (Trung CÊp)																	<color=Gold>
31929	Liªu_Háa Phông T­íng Qu©n Tr¶o (Trung CÊp)																	<color=Gold>
31930	Liªu_Háa Phông T­íng Qu©n PhiÕn (Trung CÊp)																	<color=Gold>
31931	Liªu_Háa Phông T­íng Qu©n §Şch (Trung CÊp)																	<color=Gold>
31932	Liªu_Háa Phông Nguyªn So¸i §ao (S¬ CÊp)																	<color=Gold>
31933	Liªu_Háa Phông Nguyªn So¸i Tr­îng (S¬ CÊp)																	<color=Gold>
31934	Liªu_Háa Phông Nguyªn So¸i Thñ (S¬ CÊp)																	<color=Gold>
31935	Liªu_Háa Phông Nguyªn So¸i Ch©m (S¬ CÊp)																	<color=Gold>
31936	Liªu_Háa Phông Nguyªn So¸i KiÕm (S¬ CÊp)																	<color=Gold>
31937	Liªu_Háa Phông Nguyªn So¸i CÇm (S¬ CÊp)																	<color=Gold>
31938	Liªu_Háa Phông Nguyªn So¸i Thñ (S¬ CÊp)																	<color=Gold>
31939	Liªu_Háa Phông Nguyªn So¸i C«n (S¬ CÊp)																	<color=Gold>
31940	Liªu_Háa Phông Nguyªn So¸i KiÕm (S¬ CÊp)																	<color=Gold>
31941	Liªu_Háa Phông Nguyªn So¸i Bót (S¬ CÊp)																	<color=Gold>
31942	Liªu_Háa Phông Nguyªn So¸i Th­¬ng (S¬ CÊp)																	<color=Gold>
31943	Liªu_Háa Phông Nguyªn So¸i Cung (S¬ CÊp)																	<color=Gold>
31944	Liªu_Háa Phông Nguyªn So¸i §ao (S¬ CÊp)																	<color=Gold>
31945	Liªu_Háa Phông Nguyªn So¸i Tr¶o (S¬ CÊp)																	<color=Gold>
31946	Liªu_Háa Phông Nguyªn So¸i KiÕm (S¬ CÊp)																	<color=Gold>
31947	Liªu_Háa Phông Nguyªn So¸i §ao (S¬ CÊp)																	<color=Gold>
31948	Liªu_Háa Phông Nguyªn So¸i Bót (S¬ CÊp)																	<color=Gold>
31949	Liªu_Háa Phông Nguyªn So¸i Tr¶o (S¬ CÊp)																	<color=Gold>
31950	Liªu_Háa Phông Nguyªn So¸i PhiÕn (S¬ CÊp)																	<color=Gold>
31951	Liªu_Háa Phông Nguyªn So¸i §Şch (S¬ CÊp)																	<color=Gold>
31952	Liªu_Háa Phông Nguyªn So¸i §ao (Trung CÊp)																	<color=Gold>
31953	Liªu_Háa Phông Nguyªn So¸i Tr­îng (Trung CÊp)																	<color=Gold>
31954	Liªu_Háa Phông Nguyªn So¸i Thñ (Trung CÊp)																	<color=Gold>
31955	Liªu_Háa Phông Nguyªn So¸i Ch©m (Trung CÊp)																	<color=Gold>
31956	Liªu_Háa Phông Nguyªn So¸i KiÕm (Trung CÊp)																	<color=Gold>
31957	Liªu_Háa Phông Nguyªn So¸i CÇm (Trung CÊp)																	<color=Gold>
31958	Liªu_Háa Phông Nguyªn So¸i Thñ (Trung CÊp)																	<color=Gold>
31959	Liªu_Háa Phông Nguyªn So¸i C«n (Trung CÊp)																	<color=Gold>
31960	Liªu_Háa Phông Nguyªn So¸i KiÕm (Trung CÊp)																	<color=Gold>
31961	Liªu_Háa Phông Nguyªn So¸i Bót (Trung CÊp)																	<color=Gold>
31962	Liªu_Háa Phông Nguyªn So¸i Th­¬ng (Trung CÊp)																	<color=Gold>
31963	Liªu_Háa Phông Nguyªn So¸i Cung (Trung CÊp)																	<color=Gold>
31964	Liªu_Háa Phông Nguyªn So¸i §ao (Trung CÊp)																	<color=Gold>
31965	Liªu_Háa Phông Nguyªn So¸i Tr¶o (Trung CÊp)																	<color=Gold>
31966	Liªu_Háa Phông Nguyªn So¸i KiÕm (Trung CÊp)																	<color=Gold>
31967	Liªu_Háa Phông Nguyªn So¸i §ao (Trung CÊp)																	<color=Gold>
31968	Liªu_Háa Phông Nguyªn So¸i Bót (Trung CÊp)																	<color=Gold>
31969	Liªu_Háa Phông Nguyªn So¸i Tr¶o (Trung CÊp)																	<color=Gold>
31970	Liªu_Háa Phông Nguyªn So¸i PhiÕn (Trung CÊp)																	<color=Gold>
31971	Liªu_Háa Phông Nguyªn So¸i §Şch (Trung CÊp)																	<color=Gold>
31972	CÆp NhÉn Hµo HiÖp	13776	1															<color=Gold>
31973	§«i Giíi Hµo HiÖp V« H¹	13776	1															<color=Fire>
31974	HiÖp Cèt	14019	1	14018	1													<color=Gold>
31975	Qñy Phï	14019	1	14020	1													<color=Gold>
31976	§»ng V©n	14019	1	14021	1													<color=Gold>
31977	V« Cùc Minh Tinh	14163	1															<color=Fire>
31978	Linh §å Bót																	<color=Gold>
31979	Linh §å §ao																	<color=Gold>
31980	Linh §å Tr¶o																	<color=Gold>
31981	Tèng_Thanh Long T­íng Qu©n	14175	1	14176	1	14178	1	14217	1	13626	1							<color=Gold>
31982	Tèng_Thanh Long T­íng Qu©n	14175	1	14176	1	14180	1	14217	1	13627	1							<color=Gold>
31983	Tèng_Thanh Long T­íng Qu©n	14175	1	14176	1	14180	1	14217	1	13628	1							<color=Gold>
31984	Tèng_Thanh Long T­íng Qu©n	14175	1	14176	1	14179	1	14217	1	13629	1							<color=Gold>
31985	Tèng_Thanh Long T­íng Qu©n	14175	1	14176	1	14180	1	14217	1	13630	1							<color=Gold>
31986	Tèng_Thanh Long T­íng Qu©n	14175	1	14176	1	14180	1	14217	1	13631	1							<color=Gold>
31987	Tèng_Thanh Long T­íng Qu©n	14175	1	14176	1	14178	1	14217	1	13632	1							<color=Gold>
31988	Tèng_Thanh Long T­íng Qu©n	14175	1	14176	1	14179	3	14217	1	13633	1							<color=Gold>
31989	Tèng_Thanh Long T­íng Qu©n	14175	1	14176	1	14180	1	14217	1	14211	1							<color=Gold>
31990	Tèng_Thanh Long T­íng Qu©n	14175	1	14176	1	14179	3	14217	1	14218	1							<color=Gold>
31991	Tèng_Thanh Long T­íng Qu©n	14175	1	14176	1	14178	1	14217	1	13636	1							<color=Gold>
31992	Tèng_Thanh Long T­íng Qu©n	14175	1	14176	1	14179	1	14217	1	13637	1							<color=Gold>
31993	Tèng_Thanh Long T­íng Qu©n	14175	1	14176	1	14179	3	14217	1	13638	1							<color=Gold>
31994	Tèng_Thanh Long T­íng Qu©n	14175	1	14176	1	14179	1	14217	1	13639	1							<color=Gold>
31995	Tèng_Thanh Long T­íng Qu©n	14175	1	14176	1	14180	1	14217	1	14187	1							<color=Gold>
31996	Tèng_Thanh Long T­íng Qu©n	14175	1	14176	1	14178	1	14217	1	14188	1							<color=Gold>
31997	Tèng_Thanh Long T­íng Qu©n	14175	1	14176	1	14178	1	14217	1	14134	1							<color=Gold>
31998	Tèng_Thanh Long T­íng Qu©n	14175	1	14176	1	14180	1	14217	1	14212	1							<color=Gold>
31999	Tèng_Thanh Long T­íng Qu©n	14175	1	14176	1	14178	1	14217	1	13641	1							<color=Gold>
32000	Tèng_Thanh Long T­íng Qu©n	14175	1	14176	1	14178	1	14217	1	13642	1							<color=Gold>
32001	Tèng_Thanh Long Nguyªn So¸i	14175	2	14186	1	14178	2	14217	2	13626	1							<color=Gold>
32002	Tèng_Thanh Long Nguyªn So¸i	14175	2	14186	1	14180	2	14217	2	13627	1							<color=Gold>
32003	Tèng_Thanh Long Nguyªn So¸i	14175	2	14186	1	14180	2	14217	2	13628	1							<color=Gold>
32004	Tèng_Thanh Long Nguyªn So¸i	14175	2	14186	1	14179	2	14217	2	13629	1							<color=Gold>
32005	Tèng_Thanh Long Nguyªn So¸i	14175	2	14186	1	14180	2	14217	2	13630	1							<color=Gold>
32006	Tèng_Thanh Long Nguyªn So¸i	14175	2	14186	1	14180	2	14217	2	13631	1							<color=Gold>
32007	Tèng_Thanh Long Nguyªn So¸i	14175	2	14186	1	14178	2	14217	2	13632	1							<color=Gold>
32008	Tèng_Thanh Long Nguyªn So¸i	14175	2	14186	1	14179	5	14217	2	13633	1							<color=Gold>
32009	Tèng_Thanh Long Nguyªn So¸i	14175	2	14186	1	14180	2	14217	2	14211	1							<color=Gold>
32010	Tèng_Thanh Long Nguyªn So¸i	14175	2	14186	1	14179	5	14217	2	14218	1							<color=Gold>
32011	Tèng_Thanh Long Nguyªn So¸i	14175	2	14186	1	14178	2	14217	2	13636	1							<color=Gold>
32012	Tèng_Thanh Long Nguyªn So¸i	14175	2	14186	1	14179	2	14217	2	13637	1							<color=Gold>
32013	Tèng_Thanh Long Nguyªn So¸i	14175	2	14186	1	14179	5	14217	2	13638	1							<color=Gold>
32014	Tèng_Thanh Long Nguyªn So¸i	14175	2	14186	1	14179	2	14217	2	13639	1							<color=Gold>
32015	Tèng_Thanh Long Nguyªn So¸i	14175	2	14186	1	14180	2	14217	2	14187	1							<color=Gold>
32016	Tèng_Thanh Long Nguyªn So¸i	14175	2	14186	1	14178	2	14217	2	14188	1							<color=Gold>
32017	Tèng_Thanh Long Nguyªn So¸i	14175	2	14186	1	14178	2	14217	2	14134	1							<color=Gold>
32018	Tèng_Thanh Long Nguyªn So¸i	14175	2	14186	1	14180	2	14217	2	14212	1							<color=Gold>
32019	Tèng_Thanh Long Nguyªn So¸i	14175	2	14186	1	14178	2	14217	2	13641	1							<color=Gold>
32020	Tèng_Thanh Long Nguyªn So¸i	14175	2	14186	1	14178	2	14217	2	13642	1							<color=Gold>
32021	Âm HuyÕt Giíi-TÊn c«ng	14225	1															<color=Fire>
32022	Liªu_Thanh Long T­íng Qu©n	14175	1	14176	1	14178	1	14217	1	13626	1							<color=Gold>
32023	Liªu_Thanh Long T­íng Qu©n	14175	1	14176	1	14180	1	14217	1	13627	1							<color=Gold>
32024	Liªu_Thanh Long T­íng Qu©n	14175	1	14176	1	14180	1	14217	1	13628	1							<color=Gold>
32025	Liªu_Thanh Long T­íng Qu©n	14175	1	14176	1	14179	1	14217	1	13629	1							<color=Gold>
32026	Liªu_Thanh Long T­íng Qu©n	14175	1	14176	1	14180	1	14217	1	13630	1							<color=Gold>
32027	Liªu_Thanh Long T­íng Qu©n	14175	1	14176	1	14180	1	14217	1	13631	1							<color=Gold>
32028	Liªu_Thanh Long T­íng Qu©n	14175	1	14176	1	14178	1	14217	1	13632	1							<color=Gold>
32029	Liªu_Thanh Long T­íng Qu©n	14175	1	14176	1	14179	3	14217	1	13633	1							<color=Gold>
32030	Liªu_Thanh Long T­íng Qu©n	14175	1	14176	1	14180	1	14217	1	14211	1							<color=Gold>
32031	Liªu_Thanh Long T­íng Qu©n	14175	1	14176	1	14179	3	14217	1	14218	1							<color=Gold>
32032	Liªu_Thanh Long T­íng Qu©n	14175	1	14176	1	14178	1	14217	1	13636	1							<color=Gold>
32033	Liªu_Thanh Long T­íng Qu©n	14175	1	14176	1	14179	1	14217	1	13637	1							<color=Gold>
32034	Liªu_Thanh Long T­íng Qu©n	14175	1	14176	1	14179	3	14217	1	13638	1							<color=Gold>
32035	Liªu_Thanh Long T­íng Qu©n	14175	1	14176	1	14179	1	14217	1	13639	1							<color=Gold>
32036	Liªu_Thanh Long T­íng Qu©n	14175	1	14176	1	14180	1	14217	1	14187	1							<color=Gold>
32037	Liªu_Thanh Long T­íng Qu©n	14175	1	14176	1	14178	1	14217	1	14188	1							<color=Gold>
32038	Liªu_Thanh Long T­íng Qu©n	14175	1	14176	1	14178	1	14217	1	14134	1							<color=Gold>
32039	Liªu_Thanh Long T­íng Qu©n	14175	1	14176	1	14180	1	14217	1	14212	1							<color=Gold>
32040	Liªu_Thanh Long T­íng Qu©n	14175	1	14176	1	14178	1	14217	1	13641	1							<color=Gold>
32041	Liªu_Thanh Long T­íng Qu©n	14175	1	14176	1	14178	1	14217	1	13642	1							<color=Gold>
32042	Liªu_Thanh Long Nguyªn So¸i	14175	2	14186	1	14178	2	14217	2	13626	1							<color=Gold>
32043	Liªu_Thanh Long Nguyªn So¸i	14175	2	14186	1	14180	2	14217	2	13627	1							<color=Gold>
32044	Liªu_Thanh Long Nguyªn So¸i	14175	2	14186	1	14180	2	14217	2	13628	1							<color=Gold>
32045	Liªu_Thanh Long Nguyªn So¸i	14175	2	14186	1	14179	2	14217	2	13629	1							<color=Gold>
32046	Liªu_Thanh Long Nguyªn So¸i	14175	2	14186	1	14180	2	14217	2	13630	1							<color=Gold>
32047	Liªu_Thanh Long Nguyªn So¸i	14175	2	14186	1	14180	2	14217	2	13631	1							<color=Gold>
32048	Liªu_Thanh Long Nguyªn So¸i	14175	2	14186	1	14178	2	14217	2	13632	1							<color=Gold>
32049	Liªu_Thanh Long Nguyªn So¸i	14175	2	14186	1	14179	5	14217	2	13633	1							<color=Gold>
32050	Liªu_Thanh Long Nguyªn So¸i	14175	2	14186	1	14180	2	14217	2	14211	1							<color=Gold>
32051	Liªu_Thanh Long Nguyªn So¸i	14175	2	14186	1	14179	5	14217	2	14218	1							<color=Gold>
32052	Liªu_Thanh Long Nguyªn So¸i	14175	2	14186	1	14178	2	14217	2	13636	1							<color=Gold>
32053	Liªu_Thanh Long Nguyªn So¸i	14175	2	14186	1	14179	2	14217	2	13637	1							<color=Gold>
32054	Liªu_Thanh Long Nguyªn So¸i	14175	2	14186	1	14179	5	14217	2	13638	1							<color=Gold>
32055	Liªu_Thanh Long Nguyªn So¸i	14175	2	14186	1	14179	2	14217	2	13639	1							<color=Gold>
32056	Liªu_Thanh Long Nguyªn So¸i	14175	2	14186	1	14180	2	14217	2	14187	1							<color=Gold>
32057	Liªu_Thanh Long Nguyªn So¸i	14175	2	14186	1	14178	2	14217	2	14188	1							<color=Gold>
32058	Liªu_Thanh Long Nguyªn So¸i	14175	2	14186	1	14178	2	14217	2	14134	1							<color=Gold>
32059	Liªu_Thanh Long Nguyªn So¸i	14175	2	14186	1	14180	2	14217	2	14212	1							<color=Gold>
32060	Liªu_Thanh Long Nguyªn So¸i	14175	2	14186	1	14178	2	14217	2	13641	1							<color=Gold>
32061	Liªu_Thanh Long Nguyªn So¸i	14175	2	14186	1	14178	2	14217	2	13642	1							<color=Gold>
32062	V« Song ChiÕn ThÇn	14223	2	14224	5													<color=Fire>
32063	V« Song ChiÕn ThÇn	14223	2	14224	5													<color=Fire>
32064	V« Song ChiÕn ThÇn	14223	2	14224	5													<color=Fire>
32065	V« Song ChiÕn ThÇn	14223	2	14224	5													<color=Fire>
32066	Èm HuyÕt Béi-Hç trî	14225	1															<color=Fire>
32067	Hoan Linh	14288	7	14287	1													<color=Gold>
32068	§»ng Giao	14288	7	14289	1													<color=Gold>
32069	Khëi Ph­îng	14288	7	14290	1													<color=Gold>
32070	Du HiÖp	304	1	305	1	280	2											<color=Green2>
32071	Du HiÖp	304	1	305	1	280	2											<color=Green2>
32072	Du HiÖp	304	1	305	1	280	2											<color=Green2>
32073	Du HiÖp	304	1	305	1	280	2											<color=Green2>
32074	S¸t thñ 	306	1	248	3	246	3	85	2									<color=Green2>
32075	S¸t thñ 	306	1	248	3	246	3	85	2									<color=Green2>
32076	S¸t thñ 	306	1	248	3	246	3	85	2									<color=Green2>
32077	S¸t thñ 	306	1	248	3	246	3	85	2									<color=Green2>
32078	Quû MŞ Thİch Kh¸ch	304	2	101	1	310	3	309	3	994	1							<color=Purple>
32079	Quû MŞ Thİch Kh¸ch	304	2	101	1	310	3	309	3	994	1							<color=Purple>
32080	Quû MŞ Thİch Kh¸ch	304	2	101	1	310	3	309	3	994	1							<color=Purple>
32081	Quû MŞ Thİch Kh¸ch	304	2	101	1	310	3	309	3	994	1							<color=Purple>
