Loπi lÌn	Loπi phÙ	Loπi h◊nh chi ti’t vÀt ph»m	SË hi÷u thuÈc t›nh 1: 	ßºng c p thuÈc t›nh 1: 	SË hi÷u thuÈc t›nh 2: 	ßºng c p thuÈc t›nh 2: 	SË hi÷u thuÈc t›nh 3: 	ßºng c p thuÈc t›nh 3: 	Mµu sæc trang bﬁ	L≠u ˝
0	14	32166	13601	2	14391	2	13617	1	<color=Gold>	
0	14	32167	13601	3	14391	3	13617	2	<color=Gold>	
0	14	32168	13604	1	14392	1			<color=Gold>	
0	14	32169	13604	2	14393	1	13617	1	<color=Gold>	
0	14	32170	13604	3	14393	2	13617	2	<color=Gold>	
0	14	32171	14205	1	14394	1			<color=Gold>	
0	14	32172	14205	2	14395	1	13617	1	<color=Gold>	
0	14	32173	14205	3	14395	2	13617	2	<color=Gold>	
0	14	32174	14164	1	14396	1			<color=Gold>	
0	14	32175	14164	2	14397	1	13617	1	<color=Gold>	
0	14	32176	14164	3	14397	2	13617	2	<color=Gold>	
0	14	32177	13601	1	14391	1			<color=Gold>	
0	14	32178	13601	2	14391	2	13617	1	<color=Gold>	
0	14	32179	13601	3	14391	3	13617	2	<color=Gold>	
0	14	32180	13604	1	14392	1			<color=Gold>	
0	14	32181	13604	2	14393	1	13617	1	<color=Gold>	
0	14	32182	13604	3	14393	2	13617	2	<color=Gold>	
0	14	32183	14205	1	14394	1			<color=Gold>	
0	14	32184	14205	2	14395	1	13617	1	<color=Gold>	
0	14	32185	14205	3	14395	2	13617	2	<color=Gold>	
0	14	32186	14164	1	14396	1			<color=Gold>	
0	14	32187	14164	2	14397	1	13617	1	<color=Gold>	
0	14	32188	14164	3	14397	2	13617	2	<color=Gold>	
0	2	32189							<color=Gold>	
0	2	32190							<color=Gold>	
0	2	32191							<color=Fire>	
0	2	32192							<color=Fire>	
0	2	32193	13601	1	14398	1			<color=Gold>	
0	2	32194	13601	2	14398	2	13617	1	<color=Gold>	
0	2	32195	13601	3	14405	1	13617	2	<color=Gold>	
0	2	32196	13604	1	14399	1			<color=Gold>	
0	2	32197	13604	2	14400	1	13617	1	<color=Gold>	
0	2	32198	13604	3	14400	2	13617	2	<color=Gold>	
0	2	32199	14205	1	14401	1			<color=Gold>	
0	2	32200	14205	2	14401	2	13617	1	<color=Gold>	
0	2	32201	14205	3	14402	1	13617	2	<color=Gold>	
0	2	32202	14164	1	14403	1			<color=Gold>	
0	2	32203	14164	2	14403	2	13617	1	<color=Gold>	
0	2	32204	14164	3	14404	1	13617	2	<color=Gold>	
0	2	32205	13601	1	14398	1			<color=Gold>	
0	2	32206	13601	2	14398	2	13617	1	<color=Gold>	
0	2	32207	13601	3	14405	1	13617	2	<color=Gold>	
0	2	32208	13604	1	14399	1			<color=Gold>	
0	2	32209	13604	2	14400	1	13617	1	<color=Gold>	
0	2	32210	13604	3	14400	2	13617	2	<color=Gold>	
0	2	32211	14205	1	14401	1			<color=Gold>	
0	2	32212	14205	2	14401	2	13617	1	<color=Gold>	
0	2	32213	14205	3	14402	1	13617	2	<color=Gold>	
0	2	32214	14164	1	14403	1			<color=Gold>	
0	2	32215	14164	2	14403	2	13617	1	<color=Gold>	
0	2	32216	14164	3	14404	1	13617	2	<color=Gold>	
0	103	32153	13584	1	13585	1	13587	1	<color=Gold>	
0	103	32154	13584	2	13586	1	414	2	<color=Gold>	
0	103	32155	13584	1	13585	1	13587	1	<color=Gold>	
0	103	32156	13584	2	13586	1	414	2	<color=Gold>	
0	103	32157	14213	2	14214	1	14215	1	<color=Gold>	
0	103	32158	14213	3	14181	1	414	2	<color=Gold>	
0	103	32159	14213	2	14214	1	14215	1	<color=Gold>	
0	103	32160	14213	3	14181	1	414	2	<color=Gold>	
0	103	32161	13584	1	13585	1	13587	1	<color=Gold>	
0	103	32162	13584	2	13586	1	414	2	<color=Gold>	
0	103	32163	13584	1	13585	1	13587	1	<color=Gold>	
0	103	32164	13584	2	13586	1	414	2	<color=Gold>	
0	103	32165	14213	2	14214	1	14215	1	<color=Gold>	
0	103	32166	14213	3	14181	1	414	2	<color=Gold>	
0	103	32167	14213	2	14214	1	14215	1	<color=Gold>	
0	103	32168	14213	3	14181	1	414	2	<color=Gold>	
0	100	32153	13584	1	13585	1	13588	1	<color=Gold>	
0	100	32154	13584	2	13586	1	416	1	<color=Gold>	
0	100	32155	13584	1	13585	1	13588	1	<color=Gold>	
0	100	32156	13584	2	13586	1	416	1	<color=Gold>	
0	100	32157	14213	2	14214	1	14173	1	<color=Gold>	
0	100	32158	14213	3	14181	1	416	1	<color=Gold>	
0	100	32159	14213	2	14214	1	14173	1	<color=Gold>	
0	100	32160	14213	3	14181	1	416	1	<color=Gold>	
0	100	32161	13584	1	13585	1	13588	1	<color=Gold>	
0	100	32162	13584	2	13586	1	416	1	<color=Gold>	
0	100	32163	13584	1	13585	1	13588	1	<color=Gold>	
0	100	32164	13584	2	13586	1	416	1	<color=Gold>	
0	100	32165	14213	2	14214	1	14215	1	<color=Gold>	
0	100	32166	14213	3	14181	1	416	1	<color=Gold>	
0	100	32167	14213	2	14214	1	14215	1	<color=Gold>	
0	100	32168	14213	3	14181	1	416	1	<color=Gold>	
0	101	32153	13584	1	13585	1	13589	1	<color=Gold>	
0	101	32154	13584	2	13586	1	415	2	<color=Gold>	
0	101	32155	13584	1	13585	1	13589	1	<color=Gold>	
0	101	32156	13584	2	13586	1	415	2	<color=Gold>	
0	101	32157	14213	2	14214	1	14216	1	<color=Gold>	
0	101	32158	14213	3	14181	1	415	2	<color=Gold>	
0	101	32159	14213	2	14214	1	14216	1	<color=Gold>	
0	101	32160	14213	3	14181	1	415	2	<color=Gold>	
0	101	32161	13584	1	13585	1	13589	1	<color=Gold>	
0	101	32162	13584	2	13586	1	415	2	<color=Gold>	
0	101	32163	13584	1	13585	1	13589	1	<color=Gold>	
0	101	32164	13584	2	13586	1	415	2	<color=Gold>	
0	101	32165	14213	2	14214	1	14216	1	<color=Gold>	
0	101	32166	14213	3	14181	1	415	2	<color=Gold>	
0	101	32167	14213	2	14214	1	14216	1	<color=Gold>	
0	101	32168	14213	3	14181	1	415	2	<color=Gold>	
0	102	31486	13584	1	13590	1	13600	1	<color=Gold>	
0	102	31487	13584	1	13590	1	13066	4	<color=Gold>	
0	102	31488	13584	1	13590	1	13067	4	<color=Gold>	
0	102	31489	13584	2	13595	1	418	2	<color=Gold>	
0	102	31490	13584	2	13595	1	417	5	<color=Gold>	
0	102	31491	13584	2	13595	1	412	1	<color=Gold>	
0	102	31492	13584	2	13595	1	413	1	<color=Gold>	
0	102	31493	14213	2	14165	1	14174	1	<color=Gold>	
0	102	31494	14213	2	14165	1	13066	4	<color=Gold>	
0	102	31495	14213	2	14165	1	13067	4	<color=Gold>	
0	102	31496	14213	3	14165	2	418	2	<color=Gold>	
0	102	31497	14213	3	14165	2	417	5	<color=Gold>	
0	102	31498	14213	3	14165	2	412	1	<color=Gold>	
0	102	31499	14213	3	14165	2	413	1	<color=Gold>	
0	102	31500	13584	1	13590	1	13600	1	<color=Gold>	
0	102	31501	13584	1	13590	1	13066	4	<color=Gold>	
0	102	31502	13584	1	13590	1	13067	4	<color=Gold>	
0	102	31503	13584	2	13595	1	418	2	<color=Gold>	
0	102	31504	13584	2	13595	1	417	5	<color=Gold>	
0	102	31505	13584	2	13595	1	412	1	<color=Gold>	
0	102	31506	13584	2	13595	1	413	1	<color=Gold>	
0	102	31507	14213	2	14165	1	14174	1	<color=Gold>	
0	102	31508	14213	2	14165	1	13066	4	<color=Gold>	
0	102	31509	14213	2	14165	1	13067	4	<color=Gold>	
0	102	31510	14213	3	14165	2	418	2	<color=Gold>	
0	102	31511	14213	3	14165	2	417	5	<color=Gold>	
0	102	31512	14213	3	14165	2	412	1	<color=Gold>	
0	102	31513	14213	3	14165	2	413	1	<color=Gold>	
0	102	31514	13584	1	13590	1	13600	1	<color=Gold>	
0	102	31515	13584	1	13590	1	13066	4	<color=Gold>	
0	102	31516	13584	1	13590	1	13067	4	<color=Gold>	
0	102	31517	13584	2	13595	1	418	2	<color=Gold>	
0	102	31518	13584	2	13595	1	417	5	<color=Gold>	
0	102	31519	13584	2	13595	1	412	1	<color=Gold>	
0	102	31520	13584	2	13595	1	413	1	<color=Gold>	
0	102	31521	14213	2	14165	1	14174	1	<color=Gold>	
0	102	31522	14213	2	14165	1	13066	4	<color=Gold>	
0	102	31523	14213	2	14165	1	13067	4	<color=Gold>	
0	102	31524	14213	3	14165	2	418	2	<color=Gold>	
0	102	31525	14213	3	14165	2	417	5	<color=Gold>	
0	102	31526	14213	3	14165	2	412	1	<color=Gold>	
0	102	31527	14213	3	14165	2	413	1	<color=Gold>	
0	102	31528	13584	1	13590	1	13600	1	<color=Gold>	
0	102	31529	13584	1	13590	1	13066	4	<color=Gold>	
0	102	31530	13584	1	13590	1	13067	4	<color=Gold>	
0	102	31531	13584	2	13595	1	418	2	<color=Gold>	
0	102	31532	13584	2	13595	1	417	5	<color=Gold>	
0	102	31533	13584	2	13595	1	412	1	<color=Gold>	
0	102	31534	13584	2	13595	1	413	1	<color=Gold>	
0	102	31535	14213	2	14165	1	14174	1	<color=Gold>	
0	102	31536	14213	2	14165	1	13066	4	<color=Gold>	
0	102	31537	14213	2	14165	1	13067	4	<color=Gold>	
0	102	31538	14213	3	14165	2	418	2	<color=Gold>	
0	102	31539	14213	3	14165	2	417	5	<color=Gold>	
0	102	31540	14213	3	14165	2	412	1	<color=Gold>	
0	102	31541	14213	3	14165	2	413	1	<color=Gold>	
0	14	32217	13311	2	13320	3	14444	1		
0	2	32218	13311	2	13320	3	14445	1		
0	103	32169	13303	2	13008	3	721	5		
0	103	32170	13303	2	13008	3	721	5		
0	100	32169	13311	2	13312	7	717	5		
0	100	32170	13311	2	13312	7	717	5		
0	101	32169	13311	2	13318	2	728	5		
0	101	32170	13311	2	13318	2	728	5		
0	105	199	403	6						
0	105	200	403	6						
0	105	201	403	6						
0	105	202	403	7						
0	105	203	403	7						
0	105	204	403	7						
0	103	3192							<color=Fire>	
0	100	3192							<color=Fire>	
0	101	3192							<color=Fire>	
0	103	3193							<color=Fire>	
0	100	3193							<color=Fire>	
0	101	3193							<color=Fire>	
0	103	3194							<color=Fire>	
0	100	3194							<color=Fire>	
0	101	3194							<color=Fire>	
0	103	3195							<color=Fire>	
0	100	3195							<color=Fire>	
0	101	3195							<color=Fire>	
0	102	3195							<color=Fire>	
0	102	3196							<color=Fire>	
0	102	3197							<color=Fire>	
0	102	3198							<color=Fire>	
0	3	9884							<color=Fire>	
0	8	9885							<color=Fire>	
0	0	9886							<color=Fire>	
0	1	9887							<color=Fire>	
0	2	9888							<color=Fire>	
0	10	9889							<color=Fire>	
0	0	9890							<color=Fire>	
0	5	9891							<color=Fire>	
0	2	9892							<color=Fire>	
0	9	9893							<color=Fire>	
0	6	9894							<color=Fire>	
0	4	9895							<color=Fire>	
0	7	9896							<color=Fire>	
0	11	9897							<color=Fire>	
0	2	9898							<color=Fire>	
0	3	9899							<color=Fire>	
0	9	9900							<color=Fire>	
0	11	9901							<color=Fire>	
0	13	9902							<color=Fire>	
0	12	9903							<color=Fire>	
0	14	9904							<color=Fire>	
0	2	9905							<color=Fire>	
0	3	32219	14461	1	14464	1			<color=Gold>	
0	8	32220	14462	1	14465	1			<color=Gold>	
0	0	32221	14462	1	14465	1			<color=Gold>	
0	1	32222	14461	1	14467	1			<color=Gold>	
0	2	32223	14462	1	14465	1			<color=Gold>	
0	10	32224	14462	1	14467	1			<color=Gold>	
0	0	32225	14461	1	14464	1			<color=Gold>	
0	5	32226	14461	1	14467	1			<color=Gold>	
0	2	32227	14462	1	14465	1			<color=Gold>	
0	9	32228	14461	1	14468	1			<color=Gold>	
0	6	32229	14461	1	14464	1			<color=Gold>	
0	4	32230	14461	1	14467	1			<color=Gold>	
0	7	32231	14461	1	14467	1			<color=Gold>	
0	11	32232	14463	1	14465	1			<color=Gold>	
0	2	32233	14462	1	14465	1			<color=Gold>	
0	3	32234	14461	1	14464	1			<color=Gold>	
0	9	32235	14461	1	14464	1			<color=Gold>	
0	11	32236	14462	1	14465	1			<color=Gold>	
0	13	32237	14461	1	14464	1			<color=Gold>	
0	12	32238	14461	1	14468	1			<color=Gold>	
0	14	32239	14461	1	14464	1			<color=Gold>	
0	2	32240	14463	1	14467	1			<color=Gold>	
0	3	32241	14469	1	14472	1	14485	1	<color=Gold>	
0	8	32242	14470	1	14473	1	14485	1	<color=Gold>	
0	0	32243	14470	1	14473	1	14485	1	<color=Gold>	
0	1	32244	14469	1	14475	1	14485	1	<color=Gold>	
0	2	32245	14470	1	14473	1	14485	1	<color=Gold>	
0	10	32246	14470	1	14475	1	14485	1	<color=Gold>	
0	0	32247	14469	1	14472	1	14485	1	<color=Gold>	
0	5	32248	14469	1	14475	1	14485	1	<color=Gold>	
0	2	32249	14470	1	14473	1	14485	1	<color=Gold>	
0	9	32250	14469	1	14476	1	14485	1	<color=Gold>	
0	6	32251	14469	1	14472	1	14485	1	<color=Gold>	
0	4	32252	14469	1	14475	1	14485	1	<color=Gold>	
0	7	32253	14469	1	14475	1	14485	1	<color=Gold>	
0	11	32254	14471	1	14473	1	14485	1	<color=Gold>	
0	2	32255	14470	1	14473	1	14485	1	<color=Gold>	
0	3	32256	14469	1	14472	1	14485	1	<color=Gold>	
0	9	32257	14469	1	14472	1	14485	1	<color=Gold>	
0	11	32258	14470	1	14473	1	14485	1	<color=Gold>	
0	13	32259	14469	1	14472	1	14485	1	<color=Gold>	
0	12	32260	14469	1	14476	1	14485	1	<color=Gold>	
0	14	32261	14469	1	14472	1	14485	1	<color=Gold>	
0	2	32262	14471	1	14475	1	14485	1	<color=Gold>	
0	3	32263	14477	1	14480	1	14485	2	<color=Gold>	
0	8	32264	14478	1	14481	1	14485	2	<color=Gold>	
0	0	32265	14478	1	14481	1	14485	2	<color=Gold>	
0	1	32266	14477	1	14483	1	14485	2	<color=Gold>	
0	2	32267	14478	1	14481	1	14485	2	<color=Gold>	
0	10	32268	14478	1	14483	1	14485	2	<color=Gold>	
0	0	32269	14477	1	14480	1	14485	2	<color=Gold>	
0	5	32270	14477	1	14483	1	14485	2	<color=Gold>	
0	2	32271	14478	1	14481	1	14485	2	<color=Gold>	
0	9	32272	14477	1	14484	1	14485	2	<color=Gold>	
0	6	32273	14477	1	14480	1	14485	2	<color=Gold>	
0	4	32274	14477	1	14483	1	14485	2	<color=Gold>	
0	7	32275	14477	1	14483	1	14485	2	<color=Gold>	
0	11	32276	14479	1	14481	1	14485	2	<color=Gold>	
0	2	32277	14478	1	14481	1	14485	2	<color=Gold>	
0	3	32278	14477	1	14480	1	14485	2	<color=Gold>	
0	9	32279	14477	1	14480	1	14485	2	<color=Gold>	
0	11	32280	14478	1	14481	1	14485	2	<color=Gold>	
0	13	32281	14477	1	14480	1	14485	2	<color=Gold>	
0	12	32282	14477	1	14484	1	14485	2	<color=Gold>	
0	14	32283	14477	1	14480	1	14485	2	<color=Gold>	
0	2	32284	14479	1	14483	1	14485	2	<color=Gold>	
0	3	32285	14499	1	14502	1			<color=Gold>	
0	8	32286	14500	1	14503	1			<color=Gold>	
0	0	32287	14500	1	14503	1			<color=Gold>	
0	1	32288	14499	1	14505	1			<color=Gold>	
0	2	32289	14500	1	14503	1			<color=Gold>	
0	10	32290	14500	1	14505	1			<color=Gold>	
0	0	32291	14499	1	14502	1			<color=Gold>	
0	5	32292	14499	1	14505	1			<color=Gold>	
0	2	32293	14500	1	14503	1			<color=Gold>	
0	9	32294	14499	1	14506	1			<color=Gold>	
0	6	32295	14499	1	14502	1			<color=Gold>	
0	4	32296	14499	1	14505	1			<color=Gold>	
0	7	32297	14499	1	14505	1			<color=Gold>	
0	11	32298	14501	1	14503	1			<color=Gold>	
0	2	32299	14500	1	14503	1			<color=Gold>	
0	3	32300	14499	1	14502	1			<color=Gold>	
0	9	32301	14499	1	14502	1			<color=Gold>	
0	11	32302	14500	1	14503	1			<color=Gold>	
0	13	32303	14499	1	14502	1			<color=Gold>	
0	12	32304	14499	1	14506	1			<color=Gold>	
0	14	32305	14499	1	14502	1			<color=Gold>	
0	2	32306	14501	1	14505	1			<color=Gold>	
0	3	32307	14507	1	14510	1	14485	1	<color=Gold>	
0	8	32308	14508	1	14511	1	14485	1	<color=Gold>	
0	0	32309	14508	1	14511	1	14485	1	<color=Gold>	
0	1	32310	14507	1	14513	1	14485	1	<color=Gold>	
0	2	32311	14508	1	14511	1	14485	1	<color=Gold>	
0	10	32312	14508	1	14513	1	14485	1	<color=Gold>	
0	0	32313	14507	1	14510	1	14485	1	<color=Gold>	
0	5	32314	14507	1	14513	1	14485	1	<color=Gold>	
0	2	32315	14508	1	14511	1	14485	1	<color=Gold>	
0	9	32316	14507	1	14514	1	14485	1	<color=Gold>	
0	6	32317	14507	1	14510	1	14485	1	<color=Gold>	
0	4	32318	14507	1	14513	1	14485	1	<color=Gold>	
0	7	32319	14507	1	14513	1	14485	1	<color=Gold>	
0	11	32320	14509	1	14511	1	14485	1	<color=Gold>	
0	2	32321	14508	1	14511	1	14485	1	<color=Gold>	
0	3	32322	14507	1	14510	1	14485	1	<color=Gold>	
0	9	32323	14507	1	14510	1	14485	1	<color=Gold>	
0	11	32324	14508	1	14511	1	14485	1	<color=Gold>	
0	13	32325	14507	1	14510	1	14485	1	<color=Gold>	
0	12	32326	14507	1	14514	1	14485	1	<color=Gold>	
0	14	32327	14507	1	14510	1	14485	1	<color=Gold>	
0	2	32328	14509	1	14513	1	14485	1	<color=Gold>	
0	3	32329	14515	1	14518	1	14485	2	<color=Gold>	
0	8	32330	14516	1	14519	1	14485	2	<color=Gold>	
0	0	32331	14516	1	14519	1	14485	2	<color=Gold>	
0	1	32332	14515	1	14521	1	14485	2	<color=Gold>	
0	2	32333	14516	1	14519	1	14485	2	<color=Gold>	
0	10	32334	14516	1	14521	1	14485	2	<color=Gold>	
0	0	32335	14515	1	14518	1	14485	2	<color=Gold>	
0	5	32336	14515	1	14521	1	14485	2	<color=Gold>	
0	2	32337	14516	1	14519	1	14485	2	<color=Gold>	
0	9	32338	14515	1	14522	1	14485	2	<color=Gold>	
0	6	32339	14515	1	14518	1	14485	2	<color=Gold>	
0	4	32340	14515	1	14521	1	14485	2	<color=Gold>	
0	7	32341	14515	1	14521	1	14485	2	<color=Gold>	
0	11	32342	14517	1	14519	1	14485	2	<color=Gold>	
0	2	32343	14516	1	14519	1	14485	2	<color=Gold>	
0	3	32344	14515	1	14518	1	14485	2	<color=Gold>	
0	9	32345	14515	1	14518	1	14485	2	<color=Gold>	
0	11	32346	14516	1	14519	1	14485	2	<color=Gold>	
0	13	32347	14515	1	14518	1	14485	2	<color=Gold>	
0	12	32348	14515	1	14522	1	14485	2	<color=Gold>	
0	14	32349	14515	1	14518	1	14485	2	<color=Gold>	
0	2	32350	14517	1	14521	1	14485	2	<color=Gold>	
0	3	32351	14461	1	14464	1			<color=Gold>	
0	8	32352	14462	1	14465	1			<color=Gold>	
0	0	32353	14462	1	14465	1			<color=Gold>	
0	1	32354	14463	1	14467	1			<color=Gold>	
0	2	32355	14462	1	14465	1			<color=Gold>	
0	10	32356	14462	1	14467	1			<color=Gold>	
0	0	32357	14461	1	14464	1			<color=Gold>	
0	5	32358	14463	1	14467	1			<color=Gold>	
0	2	32359	14462	1	14465	1			<color=Gold>	
0	9	32360	14463	1	14468	1			<color=Gold>	
0	6	32361	14461	1	14464	1			<color=Gold>	
0	4	32362	14463	1	14467	1			<color=Gold>	
0	7	32363	14463	1	14467	1			<color=Gold>	
0	11	32364	14463	1	14465	1			<color=Gold>	
0	2	32365	14462	1	14465	1			<color=Gold>	
0	3	32366	14461	1	14464	1			<color=Gold>	
0	9	32367	14461	1	14464	1			<color=Gold>	
0	11	32368	14462	1	14465	1			<color=Gold>	
0	13	32369	14461	1	14464	1			<color=Gold>	
0	12	32370	14461	1	14468	1			<color=Gold>	
0	14	32371	14461	1	14464	1			<color=Gold>	
0	2	32372	14463	1	14467	1			<color=Gold>	
0	3	32373	14469	1	14472	1	14485	1	<color=Gold>	
0	8	32374	14470	1	14473	1	14485	1	<color=Gold>	
0	0	32375	14470	1	14473	1	14485	1	<color=Gold>	
0	1	32376	14471	1	14475	1	14485	1	<color=Gold>	
0	2	32377	14470	1	14473	1	14485	1	<color=Gold>	
0	10	32378	14470	1	14475	1	14485	1	<color=Gold>	
0	0	32379	14469	1	14472	1	14485	1	<color=Gold>	
0	5	32380	14471	1	14475	1	14485	1	<color=Gold>	
0	2	32381	14470	1	14473	1	14485	1	<color=Gold>	
0	9	32382	14471	1	14476	1	14485	1	<color=Gold>	
0	6	32383	14469	1	14472	1	14485	1	<color=Gold>	
0	4	32384	14471	1	14475	1	14485	1	<color=Gold>	
0	7	32385	14471	1	14475	1	14485	1	<color=Gold>	
0	11	32386	14471	1	14473	1	14485	1	<color=Gold>	
0	2	32387	14470	1	14473	1	14485	1	<color=Gold>	
0	3	32388	14469	1	14472	1	14485	1	<color=Gold>	
0	9	32389	14469	1	14472	1	14485	1	<color=Gold>	
0	11	32390	14470	1	14473	1	14485	1	<color=Gold>	
0	13	32391	14469	1	14472	1	14485	1	<color=Gold>	
0	12	32392	14469	1	14476	1	14485	1	<color=Gold>	
0	14	32393	14469	1	14472	1	14485	1	<color=Gold>	
0	2	32394	14471	1	14475	1	14485	1	<color=Gold>	
0	3	32395	14477	1	14480	1	14485	2	<color=Gold>	
0	8	32396	14478	1	14481	1	14485	2	<color=Gold>	
0	0	32397	14478	1	14481	1	14485	2	<color=Gold>	
0	1	32398	14479	1	14483	1	14485	2	<color=Gold>	
0	2	32399	14478	1	14481	1	14485	2	<color=Gold>	
0	10	32400	14478	1	14483	1	14485	2	<color=Gold>	
0	0	32401	14477	1	14480	1	14485	2	<color=Gold>	
0	5	32402	14479	1	14483	1	14485	2	<color=Gold>	
0	2	32403	14478	1	14481	1	14485	2	<color=Gold>	
0	9	32404	14479	1	14484	1	14485	2	<color=Gold>	
0	6	32405	14477	1	14480	1	14485	2	<color=Gold>	
0	4	32406	14479	1	14483	1	14485	2	<color=Gold>	
0	7	32407	14479	1	14483	1	14485	2	<color=Gold>	
0	11	32408	14479	1	14481	1	14485	2	<color=Gold>	
0	2	32409	14478	1	14481	1	14485	2	<color=Gold>	
0	3	32410	14477	1	14480	1	14485	2	<color=Gold>	
0	9	32411	14477	1	14480	1	14485	2	<color=Gold>	
0	11	32412	14478	1	14481	1	14485	2	<color=Gold>	
0	13	32413	14477	1	14480	1	14485	2	<color=Gold>	
0	12	32414	14477	1	14484	1	14485	2	<color=Gold>	
0	14	32415	14477	1	14480	1	14485	2	<color=Gold>	
0	2	32416	14479	1	14483	1	14485	2	<color=Gold>	
0	3	32417	14499	1	14502	1			<color=Gold>	
0	8	32418	14500	1	14503	1			<color=Gold>	
0	0	32419	14500	1	14503	1			<color=Gold>	
0	1	32420	14501	1	14505	1			<color=Gold>	
0	2	32421	14500	1	14503	1			<color=Gold>	
0	10	32422	14500	1	14505	1			<color=Gold>	
0	0	32423	14499	1	14502	1			<color=Gold>	
0	5	32424	14501	1	14505	1			<color=Gold>	
0	2	32425	14500	1	14503	1			<color=Gold>	
0	9	32426	14501	1	14506	1			<color=Gold>	
0	6	32427	14499	1	14502	1			<color=Gold>	
0	4	32428	14501	1	14505	1			<color=Gold>	
0	7	32429	14501	1	14505	1			<color=Gold>	
0	11	32430	14501	1	14503	1			<color=Gold>	
0	2	32431	14500	1	14503	1			<color=Gold>	
0	3	32432	14499	1	14502	1			<color=Gold>	
0	9	32433	14499	1	14502	1			<color=Gold>	
0	11	32434	14500	1	14503	1			<color=Gold>	
0	13	32435	14499	1	14502	1			<color=Gold>	
0	12	32436	14499	1	14506	1			<color=Gold>	
0	14	32437	14499	1	14502	1			<color=Gold>	
0	2	32438	14501	1	14505	1			<color=Gold>	
0	3	32439	14507	1	14510	1	14485	1	<color=Gold>	
0	8	32440	14508	1	14511	1	14485	1	<color=Gold>	
0	0	32441	14508	1	14511	1	14485	1	<color=Gold>	
0	1	32442	14509	1	14513	1	14485	1	<color=Gold>	
0	2	32443	14508	1	14511	1	14485	1	<color=Gold>	
0	10	32444	14508	1	14513	1	14485	1	<color=Gold>	
0	0	32445	14507	1	14510	1	14485	1	<color=Gold>	
0	5	32446	14509	1	14513	1	14485	1	<color=Gold>	
0	2	32447	14508	1	14511	1	14485	1	<color=Gold>	
0	9	32448	14509	1	14514	1	14485	1	<color=Gold>	
0	6	32449	14507	1	14510	1	14485	1	<color=Gold>	
0	4	32450	14509	1	14513	1	14485	1	<color=Gold>	
0	7	32451	14509	1	14513	1	14485	1	<color=Gold>	
0	11	32452	14509	1	14511	1	14485	1	<color=Gold>	
0	2	32453	14508	1	14511	1	14485	1	<color=Gold>	
0	3	32454	14507	1	14510	1	14485	1	<color=Gold>	
0	9	32455	14507	1	14510	1	14485	1	<color=Gold>	
0	11	32456	14508	1	14511	1	14485	1	<color=Gold>	
0	13	32457	14507	1	14510	1	14485	1	<color=Gold>	
0	12	32458	14507	1	14514	1	14485	1	<color=Gold>	
0	14	32459	14507	1	14510	1	14485	1	<color=Gold>	
0	2	32460	14509	1	14513	1	14485	1	<color=Gold>	
0	3	32461	14515	1	14518	1	14485	2	<color=Gold>	
0	8	32462	14516	1	14519	1	14485	2	<color=Gold>	
0	0	32463	14516	1	14519	1	14485	2	<color=Gold>	
0	1	32464	14517	1	14521	1	14485	2	<color=Gold>	
0	2	32465	14516	1	14519	1	14485	2	<color=Gold>	
0	10	32466	14516	1	14521	1	14485	2	<color=Gold>	
0	0	32467	14515	1	14518	1	14485	2	<color=Gold>	
0	5	32468	14517	1	14521	1	14485	2	<color=Gold>	
0	2	32469	14516	1	14519	1	14485	2	<color=Gold>	
0	9	32470	14517	1	14522	1	14485	2	<color=Gold>	
0	6	32471	14515	1	14518	1	14485	2	<color=Gold>	
0	4	32472	14517	1	14521	1	14485	2	<color=Gold>	
0	7	32473	14517	1	14521	1	14485	2	<color=Gold>	
0	11	32474	14517	1	14519	1	14485	2	<color=Gold>	
0	2	32475	14516	1	14519	1	14485	2	<color=Gold>	
0	3	32476	14515	1	14518	1	14485	2	<color=Gold>	
0	9	32477	14515	1	14518	1	14485	2	<color=Gold>	
0	11	32478	14516	1	14519	1	14485	2	<color=Gold>	
0	13	32479	14515	1	14518	1	14485	2	<color=Gold>	
0	12	32480	14515	1	14522	1	14485	2	<color=Gold>	
0	14	32481	14515	1	14518	1	14485	2	<color=Gold>	
0	2	32482	14517	1	14521	1	14485	2	<color=Gold>	
0	103	32171	14450	1	14451	1	14452	1	<color=Gold>	
0	103	32172	14450	1	14530	1	14452	1	<color=Gold>	
0	103	32173	14450	1	14530	1	14452	1	<color=Gold>	
0	103	32174	14450	1	14451	1	14452	1	<color=Gold>	
0	103	32175	14450	1	14530	1	14452	1	<color=Gold>	
0	103	32176	14450	1	14530	1	14452	1	<color=Gold>	
0	103	32177	14450	1	14451	1	14452	1	<color=Gold>	
0	103	32178	14450	1	14451	1	14452	1	<color=Gold>	
